"TAD_ID","DEGs","comparison"
"TAD_100","g4497,g4685,g4699,g4653,g4683,g4684,g4682,g4504,g4709,g4759,g4677,g4723,g4494,g4714,g4716,g4666,g4722,g4679,g4737,g4678,g4707,g4668,g4599,g4648,g4667,g4749,g4510,g4744,g4550,g4713,g4688,g4747,g4515,g4760,g4486,g4514,g4650,g4745,g4513,g4758,g4751,g4500,g4490,g4729,g4487,g4757,g4503,g4604,g4755,g4681,g4591,g4720,g4708,g4726,g4710,g4506,g4602,g4659,g4752,g4750,g4748,g4594,g4725,g4665,g4606,g4496,g4597,g4733,g4537,g4491,g4689,g4693,g4692,g4516,g4512,g4736,g4718,g4694,g4727,g4592,g4669,g4511,g4489,g4584,g4610,g4706,g4536,g4655,g4609,g4753,g4493,g4538,g4583,g4598,g4728,g4488,g4608,g4552,g4734,g4738,g4518,g4539,g4702,g4508,g4603,g4735,g4656,g4696,g4756,g4582,g4717,g4600,g4607","DESeq2_condition_Germinating_Cyst_vs_Zoospore_sig005"
"TAD_103","g4882,g4879,g4877,g4873,g4875,g4874,g4885,g4878,g4872,g4880,g4876,g4860,g4863,g4881,g4865,g4867,g4883","DESeq2_condition_Germinating_Cyst_vs_Zoospore_sig005"
"TAD_105","g5116,g5183,g5082,g5292,g5074,g5294,g5259,g5138,g5101,g5043,g5119,g5012,g5002,g5139,g5182,g5070,g5104,g5105,g5142,g5102,g5033,g5281,g5288,g5283,g5075,g5027,g5254,g5290,g5284,g5044,g5244,g5081,g5029,g5130,g5085,g5066,g5054,g5144,g5278,g5063,g5071,g5103,g5291,g5275,g5026,g5169,g5179,g5067,g5108,g5133,g5298,g5152,g5003,g5106,g5112,g5031,g5109,g5243,g5114,g5073,g5013,g5252,g5115,g5065,g5195,g5176,g5134,g5056,g5175,g5068,g5110,g5076,g5201,g5107,g5178,g5122,g5086,g5111,g5028,g5257,g5064,g5181,g5287,g5285,g5100,g5083,g5022,g5184,g5253,g5154,g5072,g5255,g5030,g5148,g5249,g5247,g5080,g5204,g5177,g5219,g5286,g5265,g5215,g5047,g5113,g5018,g5210,g5011,g5143,g5084,g5141,g5296,g5355,g5295,g5279,g5299,g5261,g5197,g5140,g5145,g5174,g5209,g5214,g5151,g5289,g5216,g5258,g5266,g5256,g5005,g5205,g5087,g5137,g5202,g5263,g5280,g5231,g5267,g5088","DESeq2_condition_Germinating_Cyst_vs_Zoospore_sig005"
"TAD_106","g5393,g5394,g5395,g5398,g5400,g5403,g5390,g5397,g5375,g5388","DESeq2_condition_Germinating_Cyst_vs_Zoospore_sig005"
"TAD_107","g5459,g5458,g5512,g5490,g5489,g5495,g5509,g5437,g5451,g5438,g5501,g5488,g5461,g5448,g5506,g5507,g5508,g5514,g5484,g5497,g5486,g5439,g5510,g5504,g5515,g5487,g5450,g5496,g5511,g5498","DESeq2_condition_Germinating_Cyst_vs_Zoospore_sig005"
"TAD_108","g6031,g6064,g5999,g5944,g5991,g5985,g6030,g6065,g5950,g5948,g6028,g6029,g6026,g5957,g5949,g6076,g6063,g6005,g6066,g5987,g6071,g6001,g6068,g6000,g6072,g6061,g5954,g5951,g5994,g6037,g5996,g6062,g6060,g6085,g5943,g5934,g6002,g6025,g6059,g5940,g6084,g5995,g5959,g6073,g6038,g6077,g6039,g6023,g5931,g6035,g5997,g6014,g5958,g5986,g5984,g6070,g6033,g6081,g5939,g5930,g5941,g5953,g6032,g5942,g6021","DESeq2_condition_Germinating_Cyst_vs_Zoospore_sig005"
"TAD_109","g6123,g6122,g6141,g6131,g6132,g6128,g6133,g6125,g6137,g6117,g6139,g6143,g6130,g6127","DESeq2_condition_Germinating_Cyst_vs_Zoospore_sig005"
"TAD_11","g1280,g1202,g1185,g1230,g1355,g1163,g1357,g1337,g1248,g1218,g1171,g1247,g1288,g1298,g1368,g1339,g1219,g1146,g1329,g1324,g1296,g1354,g1330,g1349,g1158,g1124,g1257,g1279,g1371,g1241,g1129,g1234,g1128,g1223,g1292,g1256,g1424,g1221,g1336,g1169,g1326,g1227,g1408,g1300,g1285,g1236,g1385,g1168,g1165,g1302,g1155,g1367,g1166,g1243,g1348,g1134,g1359,g1222,g1284,g1275,g1386,g1255,g1406,g1297,g1356,g1294,g1328,g1139,g1415,g1414,g1374,g1170,g1304,g1391,g1137,g1127,g1303,g1270,g1144,g1282,g1427,g1269,g1277,g1267,g1301,g1331,g1133,g1410,g1322,g1224,g1237,g1325,g1340,g1341,g1253,g1384,g1418,g1397,g1372,g1161,g1347,g1281,g1380,g1376,g1407,g1413,g1131,g1373,g1249,g1377,g1332,g1184,g1132,g1338,g1232,g1382,g1352,g1375,g1286,g1426,g1400,g1268,g1142,g1358,g1130,g1233,g1399,g1276,g1370,g1244,g1156,g1201,g1187,g1245,g1379,g1291,g1404","DESeq2_condition_Germinating_Cyst_vs_Zoospore_sig005"
"TAD_113","g6614,g6609,g6604,g6619,g6603,g6629,g6617,g6602,g6622,g6644,g6611,g6610,g6600,g6631,g6605,g6607,g6628,g6635,g6606,g6636,g6626,g6598,g6599,g6613,g6608,g6627,g6643","DESeq2_condition_Germinating_Cyst_vs_Zoospore_sig005"
"TAD_114","g6670,g6672,g6683,g6669,g6685,g6689,g6673,g6674,g6667,g6684,g6679,g6675,g6671,g6666,g6681,g6676,g6688","DESeq2_condition_Germinating_Cyst_vs_Zoospore_sig005"
"TAD_116","g6967,g6954,g6870,g6991,g6962,g6896,g6910,g6867,g6976,g6965,g6900,g6983,g6905,g6907,g6970,g6978,g6959,g6987,g6898,g6911,g6990,g6986,g6897,g6912,g6984,g6985,g6868,g6906,g6899,g6908,g6894,g6958,g6988,g6960,g6971,g6952,g6975,g6904,g6969,g6895,g6980,g6968,g6963,g6909","DESeq2_condition_Germinating_Cyst_vs_Zoospore_sig005"
"TAD_117","g7024,g7028,g7030,g7038,g7035,g7025,g7026,g7020,g7029,g7027","DESeq2_condition_Germinating_Cyst_vs_Zoospore_sig005"
"TAD_121","g7777,g7702,g7751,g7752,g7685,g7775,g7687,g7754,g7722,g7750,g7793,g7757,g7758,g7740,g7696,g7692,g7705,g7776,g7794,g7747,g7682,g7710,g7748,g7709,g7711,g7795,g7746,g7753,g7749,g7697,g7690,g7755,g7701,g7683,g7694,g7792,g7739,g7796,g7745,g7716,g7698,g7718,g7684,g7741,g7737,g7703,g7721,g7738","DESeq2_condition_Germinating_Cyst_vs_Zoospore_sig005"
"TAD_122","g7824,g7821,g7820,g7828,g7827,g7819,g7826,g7825","DESeq2_condition_Germinating_Cyst_vs_Zoospore_sig005"
"TAD_123","g8130,g8134,g8090,g7963,g7931,g7981,g8157,g7880,g7898,g8158,g8129,g7998,g8085,g7922,g7928,g8091,g8165,g7872,g8068,g8159,g7865,g8131,g7874,g8117,g8135,g7864,g7994,g7923,g8062,g8066,g8167,g7907,g7946,g8065,g7896,g7855,g7851,g7956,g7951,g8067,g7873,g8171,g8160,g8001,g8164,g8072,g7983,g8116,g7992,g7925,g7997,g7920,g8132,g8127,g8000,g7906,g8120,g8002,g8071,g7889,g7866,g8126,g7857,g8163,g8115,g8122,g7961,g7950,g8168,g7888,g7842,g7908,g7982,g8124,g8155,g7875,g7863,g8005,g8087,g7900,g8119,g8089,g7897,g8121,g8063,g7948,g7862,g7903,g7952,g7856,g8128,g8125,g8073,g7960,g7949,g7924,g7905,g7978,g7895,g8154","DESeq2_condition_Germinating_Cyst_vs_Zoospore_sig005"
"TAD_124","g8360,g8220,g8469,g8378,g8384,g8261,g8364,g8362,g8264,g8339,g8341,g8216,g8340,g8420,g8428,g8342,g8338,g8488,g8213,g8414,g8468,g8180,g8463,g8484,g8409,g8346,g8365,g8421,g8466,g8462,g8456,g8368,g8408,g8218,g8348,g8485,g8448,g8459,g8486,g8382,g8424,g8310,g8320,g8411,g8419,g8388,g8345,g8366,g8412,g8203,g8379,g8453,g8343,g8207,g8473,g8377,g8480,g8458,g8323,g8238,g8403,g8183,g8206,g8417,g8476,g8410,g8262,g8452,g8477,g8449,g8451,g8386,g8460,g8182,g8413,g8455,g8399,g8475,g8219,g8181,g8415,g8464,g8259,g8383,g8396,g8385,g8290,g8416,g8336,g8389,g8407,g8479,g8470,g8457,g8263,g8349,g8361,g8350,g8427,g8472,g8370","DESeq2_condition_Germinating_Cyst_vs_Zoospore_sig005"
"TAD_125","g8685,g8534,g8680,g8567,g8524,g8579,g8682,g8636,g8580,g8679,g8545,g8654,g8651,g8686,g8578,g8560,g8574,g8573,g8584,g8609,g8565,g8656,g8576,g8671,g8650,g8547,g8588,g8570,g8655,g8670,g8596,g8673,g8672,g8546,g8532,g8564,g8544,g8577,g8581,g8531,g8543,g8566,g8535,g8568,g8593,g8688,g8585,g8592,g8530,g8653,g8681,g8563,g8613,g8684,g8533,g8675,g8657,g8575,g8637,g8594,g8649","DESeq2_condition_Germinating_Cyst_vs_Zoospore_sig005"
"TAD_126","g8716,g8746,g8728,g8732,g8740,g8749,g8729,g8747,g8718,g8742,g8720,g8733,g8719,g8743,g8722,g8721,g8748,g8737,g8731,g8745,g8717,g8744,g8736,g8712,g8723","DESeq2_condition_Germinating_Cyst_vs_Zoospore_sig005"
"TAD_127","g8780,g8768,g8781,g8777,g8770,g8778","DESeq2_condition_Germinating_Cyst_vs_Zoospore_sig005"
"TAD_128","g8983,g8988,g8979,g9001,g9004,g9003,g9007,g8975,g8993,g8978,g8974,g8999,g8992,g9006,g8994,g8995,g9009","DESeq2_condition_Germinating_Cyst_vs_Zoospore_sig005"
"TAD_13","g1654,g1741,g1756,g1644,g1690,g1650,g1687,g1680,g1787,g1715,g1822,g1759,g1754,g1792,g1709,g1688,g1641,g1645,g1714,g1658,g1757,g1755,g1652,g1682,g1766,g1659,g1713,g1704,g1668,g1707,g1791,g1782,g1760,g1708,g1686,g1765,g1642,g1671,g1722,g1662,g1667,g1833,g1742,g1702,g1788,g1697,g1669,g1646,g1700,g1783,g1740,g1789,g1706,g1701,g1723,g1758,g1679,g1781,g1830","DESeq2_condition_Germinating_Cyst_vs_Zoospore_sig005"
"TAD_131","g9401,g9367,g9361,g9434,g9314,g9457,g9437,g9453,g9357,g9347,g9456,g9356,g9385,g9411,g9384,g9362,g9364,g9397,g9432,g9306,g9313,g9435,g9455,g9360,g9454,g9416,g9379,g9363,g9417,g9321,g9460,g9436,g9409,g9400,g9415,g9459,g9322,g9378,g9304,g9316,g9310,g9320,g9312,g9315,g9358,g9318,g9377,g9332,g9388,g9346","DESeq2_condition_Germinating_Cyst_vs_Zoospore_sig005"
"TAD_132","g9620,g9603,g9538,g9478,g9544,g9575,g9527,g9631,g9502,g9651,g9618,g9650,g9560,g9570,g9557,g9524,g9535,g9558,g9540,g9499,g9501,g9483,g9623,g9500,g9541,g9628,g9481,g9536,g9479,g9634,g9600,g9614,g9549,g9635,g9652,g9562,g9482,g9602,g9529,g9619,g9598,g9633,g9621,g9532,g9559,g9550,g9594,g9578,g9625,g9551,g9537,g9525,g9601,g9528,g9626,g9624,g9505,g9498,g9576,g9567,g9553,g9526,g9519,g9599,g9597,g9503,g9653,g9622,g9656,g9539,g9563,g9521,g9629","DESeq2_condition_Germinating_Cyst_vs_Zoospore_sig005"
"TAD_135","g10262,g10209,g10225,g10219,g10211,g10230,g10226,g10275,g10280,g10217,g10215,g10222,g10265,g10218,g10271,g10281,g10272,g10261,g10289,g10268,g10221,g10263,g10270,g10278,g10245,g10247,g10235,g10264,g10257,g10273,g10286,g10269,g10233,g10251,g10169,g10283,g10238,g10234,g10288","DESeq2_condition_Germinating_Cyst_vs_Zoospore_sig005"
"TAD_137","g10873,g10883,g10871,g10874,g10886,g10877,g10888,g10875,g10885,g10887,g10892,g10879,g10882,g10889,g10870,g10891,g10898,g10890,g10876","DESeq2_condition_Germinating_Cyst_vs_Zoospore_sig005"
"TAD_138","g11032,g10924,g10925,g10991,g10963,g10967,g10968,g11020,g11021,g10944,g10960,g10949,g10948,g10978,g10961,g10976,g11030,g10966,g11034,g10964,g10992,g11029,g10977,g11028,g10997,g10995,g10947,g10937,g10975,g11022,g10990,g10952,g10923,g10926,g10956,g11024,g10979,g10951,g10974","DESeq2_condition_Germinating_Cyst_vs_Zoospore_sig005"
"TAD_14","g1867,g1864,g1869,g1897,g1910,g1902,g1872,g1936,g1896,g1913,g1875,g1873,g1914,g1877,g1928,g1932,g1868,g1905,g1874,g1904,g1918,g1879,g1917,g1915,g1899,g1919,g1907,g1894,g1920,g1876,g1916,g1862,g1880,g1921,g1926,g1909,g1929","DESeq2_condition_Germinating_Cyst_vs_Zoospore_sig005"
"TAD_140","g11230,g11198,g11233,g11216,g11189,g11190,g11222,g11218,g11211,g11232,g11214,g11203,g11196,g11194,g11199,g11219,g11197,g11200,g11191,g11213,g11202,g11206,g11207,g11231,g11192,g11201,g11208,g11193","DESeq2_condition_Germinating_Cyst_vs_Zoospore_sig005"
"TAD_141","g11265,g11266,g11264,g11313,g11376,g11348,g11346,g11276,g11350,g11299,g11387,g11263,g11370,g11311,g11261,g11357,g11296,g11275,g11297,g11273,g11280,g11272,g11369,g11371,g11377,g11320,g11289,g11287,g11288,g11293,g11279,g11281,g11317,g11277,g11368,g11294,g11258,g11260,g11283,g11295,g11349,g11290,g11388,g11384,g11278,g11383,g11373,g11286,g11379,g11386,g11274,g11292,g11257,g11372,g11284,g11359,g11382,g11354","DESeq2_condition_Germinating_Cyst_vs_Zoospore_sig005"
"TAD_142","g11464,g11446,g11584,g11604,g11529,g11561,g11645,g11558,g11559,g11450,g11453,g11476,g11440,g11639,g11642,g11665,g11650,g11452,g11661,g11560,g11462,g11495,g11667,g11483,g11653,g11664,g11641,g11556,g11655,g11658,g11636,g11569,g11638,g11652,g11614,g11637,g11528,g11656,g11475,g11643,g11573,g11431,g11530,g11644,g11439,g11416,g11460,g11449,g11538,g11557,g11649,g11651,g11663,g11533,g11602,g11551,g11465,g11612,g11654,g11479,g11433,g11666,g11660,g11598,g11466,g11469,g11535,g11662,g11657,g11478,g11445,g11659,g11447,g11438,g11463,g11470,g11585,g11531,g11451,g11415,g11648,g11610,g11474,g11564,g11484,g11603","DESeq2_condition_Germinating_Cyst_vs_Zoospore_sig005"
"TAD_143","g12061,g12046,g12057,g12062,g12058,g12050,g12047,g12048,g12056,g12066,g12052,g12059,g12064,g12067,g12065","DESeq2_condition_Germinating_Cyst_vs_Zoospore_sig005"
"TAD_144","g12210,g12379,g12174,g12233,g12211,g12242,g12231,g12193,g12203,g12098,g12227,g12102,g12241,g12175,g12207,g12417,g12086,g12201,g12115,g12149,g12105,g12426,g12249,g12226,g12204,g12344,g12425,g12250,g12248,g12151,g12385,g12206,g12085,g12375,g12103,g12154,g12114,g12209,g12172,g12230,g12101,g12387,g12395,g12117,g12370,g12374,g12243,g12223,g12181,g12198,g12368,g12222,g12349,g12147,g12083,g12247,g12195,g12352,g12196,g12351,g12348,g12371,g12373,g12288,g12378,g12346,g12263,g12143,g12396,g12146,g12234,g12139,g12084,g12415,g12140,g12259,g12273,g12167,g12141,g12260,g12245,g12200,g12150,g12197,g12275,g12323,g12155,g12377,g12258,g12159,g12166","DESeq2_condition_Germinating_Cyst_vs_Zoospore_sig005"
"TAD_146","g13269,g13300,g13275,g13279,g13309,g13273,g13286,g13290,g13316,g13296,g13325,g13276,g13345,g13328,g13310,g13267,g13327,g13277,g13297,g13339,g13342,g13299,g13341,g13329,g13335,g13301,g13343,g13305,g13314,g13338,g13288,g13271,g13334,g13315,g13312,g13278,g13332,g13344","DESeq2_condition_Germinating_Cyst_vs_Zoospore_sig005"
"TAD_147","g13705,g13734,g13706,g13733,g13704,g13735,g13570,g13731,g13571,g13389,g13708,g13763,g13448,g13447,g13679,g13513,g13730,g13366,g13397,g13590,g13575,g13574,g13709,g13437,g13391,g13737,g13480,g13565,g13702,g13536,g13516,g13592,g13390,g13569,g13451,g13639,g13790,g13550,g13653,g13642,g13562,g13542,g13566,g13459,g13579,g13544,g13637,g13361,g13398,g13676,g13388,g13543,g13364,g13552,g13455,g13557,g13440,g13546,g13661,g13539,g13541,g13644,g13549,g13604,g13547,g13591,g13519,g13538,g13764,g13392,g13670,g13553,g13636,g13573,g13729,g13678,g13545,g13540,g13618,g13603,g13641,g13478,g13531,g13675,g13602,g13615,g13671,g13652,g13523,g13760,g13576,g13613,g13787,g13638,g13786,g13438,g13773,g13601,g13548,g13586,g13393,g13518,g13415,g13680,g13479,g13367,g13589,g13443,g13762,g13784,g13365,g13517,g13732,g13499,g13477,g13766,g13568,g13674,g13664,g13414,g13556,g13593,g13736,g13567,g13456,g13610,g13476,g13368,g13442,g13554","DESeq2_condition_Germinating_Cyst_vs_Zoospore_sig005"
"TAD_148","g13900,g13904,g13838,g13902,g13903,g13898,g13899,g13979,g13926,g13901,g13897,g13877,g13945,g13984,g13924,g13828,g13827,g13986,g13977,g13895,g13942,g13863,g13943,g13896,g13932,g13847,g13886,g13960,g13925,g13894,g13947,g13971,g13849,g13887,g13882,g13956,g13985,g13981,g13946,g13922,g13905,g13876,g13958,g13974,g13950,g13961,g13949,g13906,g13878,g13953,g13935,g13982,g13973,g13936,g13957,g13861,g13883,g13955,g13923,g13879,g13959,g13934,g13848,g13831,g13975,g13983,g13893","DESeq2_condition_Germinating_Cyst_vs_Zoospore_sig005"
"TAD_149","g14237,g14256,g14223,g14221,g14216,g14255,g14180,g14251,g14201,g14261,g14153,g14175,g14218,g14259,g14200,g14236,g14222,g14260,g14215,g14245,g14219,g14220,g14228,g14149,g14173,g14145,g14151,g14177,g14246,g14204,g14198,g14148,g14176,g14212,g14258,g14254,g14238,g14233,g14181,g14252,g14199,g14240,g14217,g14147,g14178,g14144,g14247,g14244,g14231,g14253,g14155,g14213","DESeq2_condition_Germinating_Cyst_vs_Zoospore_sig005"
"TAD_15","g1961,g1970,g1960,g1976,g1971,g1972,g1978,g1966,g1979,g1977,g1975,g1964,g1958,g1969,g1954,g1956,g1968","DESeq2_condition_Germinating_Cyst_vs_Zoospore_sig005"
"TAD_150","g14371,g14344,g14284,g14353,g14346,g14350,g14335,g14370,g14330,g14355,g14345,g14290,g14332,g14297,g14364,g14298,g14299,g14365,g14333,g14327,g14295,g14336,g14351,g14289,g14334,g14292,g14323,g14356,g14304,g14322,g14326,g14291,g14283,g14324,g14357,g14337,g14343,g14369,g14366","DESeq2_condition_Germinating_Cyst_vs_Zoospore_sig005"
"TAD_151","g14444,g14440,g14445,g14447,g14437,g14435,g14442,g14449,g14417,g14448,g14410,g14418,g14441,g14439,g14405","DESeq2_condition_Germinating_Cyst_vs_Zoospore_sig005"
"TAD_155","g14724,g14745,g14710,g14709,g14725,g14723,g14744,g14747,g14707,g14727,g14717,g14716,g14729,g14700,g14711,g14713,g14735,g14746,g14701,g14714,g14749,g14733,g14731,g14726,g14708,g14712,g14722,g14738,g14732","DESeq2_condition_Germinating_Cyst_vs_Zoospore_sig005"
"TAD_16","g2029,g2429,g2426,g2153,g2055,g2066,g2427,g2388,g2431,g2271,g2084,g2391,g2005,g2249,g2286,g2013,g2117,g2020,g2288,g2251,g2384,g2155,g2417,g2321,g2104,g2165,g2442,g2056,g2312,g2082,g2077,g2051,g2009,g2206,g2176,g2164,g2114,g2422,g2019,g2070,g2319,g2250,g2207,g2273,g2265,g2287,g2097,g2173,g2023,g2441,g2272,g2379,g2170,g2039,g2179,g2024,g2318,g2092,g2282,g2420,g2246,g2106,g2078,g2414,g2081,g2041,g2267,g2093,g2302,g2119,g2235,g2105,g2385,g2245,g2301,g2231,g2016,g2107,g2320,g2284,g2223,g2111,g2100,g2131,g2252,g2314,g2430,g2344,g2432,g2004,g2227,g2172,g2123,g2134,g2248,g2040,g2112,g2156,g2424,g2255,g2124,g2228,g2258,g2101,g2062,g2313,g2296,g2008,g2342,g2171,g2253,g2418,g2028,g2208,g2151,g2136,g2222,g2135,g2132,g2322,g2390,g2315,g2162,g2178,g2102,g2160,g2010,g2177,g2234,g2289,g2031,g2443,g2367,g2352,g2026,g2076,g2413,g2133,g2387,g2274,g2022,g2030,g2378,g2233,g2256,g2075,g2108,g2098,g2376,g2154,g2159,g2397,g2085,g2316,g2087,g2345,g2015,g2130,g2049,g2169,g2300,g2061,g2018,g2036,g2096,g2386,g2260,g2224,g2382,g2350,g2244,g2311,g2383,g2304,g2317,g2290,g2377,g2226,g2398,g2113,g2298,g2211,g2374,g2275,g2086,g2305,g2152,g2057,g2050,g2415,g2007,g2334,g2405,g2299,g2419,g2090","DESeq2_condition_Germinating_Cyst_vs_Zoospore_sig005"
"TAD_18","g2680,g2876,g2860,g2610,g2999,g2974,g3003,g2684,g2874,g2875,g2802,g2683,g2918,g2700,g2741,g2984,g2911,g2589,g2735,g2602,g2705,g2927,g2579,g2813,g2588,g2736,g2739,g2896,g2690,g2749,g2645,g2615,g2871,g2806,g2914,g2745,g2897,g2608,g2907,g2675,g2837,g2787,g2975,g2862,g2681,g2931,g2980,g2581,g2987,g2919,g2611,g2839,g2841,g2596,g2671,g2905,g2591,g2716,g2901,g2587,g2590,g2792,g2851,g2612,g2737,g2710,g2921,g2966,g2973,g2733,g2682,g2746,g2898,g2785,g2867,g2969,g2873,g2986,g2593,g2963,g2844,g2717,g2855,g2597,g2584,g2686,g2865,g2946,g3000,g2714,g3001,g2600,g2592,g2836,g2976,g2599,g2998,g2719,g2603,g2807,g2598,g2932,g2804,g2744,g2925,g2809,g2944,g2582,g2912,g2685,g2715,g2748,g2943,g2857,g2908,g2812,g3002,g2693,g2902,g2906,g2670,g2696,g2586,g2711,g2903,g2691,g2688,g2583,g2676,g2708,g2585,g2924,g2791,g2977,g2734,g2858,g2789,g2971,g2601,g2915,g2742,g2646,g2852,g2945,g2923,g2731,g2788,g2697,g2872,g2768,g2845,g2893,g2678,g2866,g2967,g2580,g2850,g2838","DESeq2_condition_Germinating_Cyst_vs_Zoospore_sig005"
"TAD_19","g3116,g3132,g3038,g3074,g3128,g3113,g3025,g3112,g3079,g3037,g3042,g3075,g3024,g3124,g3131,g3105,g3029,g3129,g3122,g3110,g3031,g3086,g3126,g3111,g3107,g3023,g3039,g3040,g3090,g3114,g3072,g3078,g3133,g3102,g3036,g3099,g3050,g3117,g3043,g3045,g3106,g3115,g3130,g3120,g3053,g3034,g3108,g3089,g3022,g3063,g3027,g3083","DESeq2_condition_Germinating_Cyst_vs_Zoospore_sig005"
"TAD_20","g3399,g3348,g3353,g3347,g3400,g3295,g3247,g3412,g3361,g3202,g3284,g3156,g3363,g3169,g3251,g3398,g3409,g3355,g3244,g3299,g3226,g3315,g3177,g3339,g3276,g3248,g3158,g3305,g3318,g3408,g3262,g3171,g3404,g3154,g3343,g3157,g3272,g3323,g3271,g3310,g3303,g3153,g3330,g3340,g3324,g3181,g3243,g3200,g3314,g3184,g3306,g3186,g3206,g3174,g3397,g3354,g3215,g3322,g3270,g3325,g3199,g3277,g3293,g3203,g3349,g3407,g3255,g3326,g3297,g3173,g3372,g3307,g3167,g3342,g3435,g3319,g3352,g3296,g3191,g3282,g3258,g3367,g3197,g3180,g3192,g3176,g3264,g3227,g3327,g3371,g3165,g3436,g3364,g3168,g3338,g3266,g3320,g3195,g3155,g3172,g3300,g3189,g3301,g3341,g3223,g3395,g3410,g3252,g3358,g3302,g3188,g3357,g3304,g3275,g3163,g3159,g3351,g3334,g3308,g3164,g3369,g3294,g3260,g3249,g3257,g3240,g3313,g3362,g3193","DESeq2_condition_Germinating_Cyst_vs_Zoospore_sig005"
"TAD_21","g3468,g3503,g3475,g3476,g3507,g3535,g3474,g3498,g3482,g3515,g3520,g3459,g3453,g3521,g3460,g3534,g3501,g3514,g3527,g3470,g3495,g3471,g3480,g3493,g3517,g3505,g3469,g3531,g3536,g3516,g3519,g3538,g3478,g3465,g3472,g3499,g3518,g3467,g3491,g3529,g3488,g3458,g3481,g3504,g3510,g3539,g3523,g3530,g3473,g3490,g3455","DESeq2_condition_Germinating_Cyst_vs_Zoospore_sig005"
"TAD_23","g3653,g3637,g3608,g3681,g3647,g3641,g3677,g3593,g3684,g3625,g3635,g3588,g3628,g3620,g3619,g3646,g3606,g3696,g3633,g3678,g3594,g3639,g3629,g3587,g3631,g3648,g3627,g3644,g3630,g3686,g3595,g3636,g3680,g3615,g3596,g3614,g3659,g3626,g3634,g3682,g3612,g3670,g3611,g3687,g3616,g3654,g3589,g3609,g3650,g3597,g3645,g3671,g3621,g3604,g3638,g3694,g3592","DESeq2_condition_Germinating_Cyst_vs_Zoospore_sig005"
"TAD_24","g15202,g15277,g15425,g15359,g15206,g15204,g15374,g15452,g15412,g15391,g15222,g15250,g15348,g15298,g15408,g15421,g15409,g15331,g15370,g15312,g15279,g15257,g15276,g15441,g15330,g15258,g15352,g15347,g15332,g15292,g15442,g15302,g15346,g15209,g15203,g15377,g15429,g15251,g15339,g15247,g15373,g15325,g15336,g15449,g15244,g15315,g15181,g15422,g15256,g15362,g15243,g15453,g15328,g15426,g15246,g15416,g15327,g15424,g15299,g15371,g15248,g15245,g15445,g15271,g15199,g15311,g15208,g15314,g15189,g15363,g15387,g15272,g15345,g15228,g15398,g15300","DESeq2_condition_Germinating_Cyst_vs_Zoospore_sig005"
"TAD_25","g15675,g15595,g15579,g15533,g15690,g15726,g15544,g15687,g15689,g15736,g15727,g15671,g15596,g15543,g15547,g15536,g15688,g15506,g15542,g15691,g15700,g15702,g15583,g15622,g15559,g15532,g15635,g15695,g15763,g15636,g15762,g15585,g15697,g15737,g15590,g15678,g15698,g15740,g15522,g15504,g15664,g15729,g15557,g15592,g15717,g15754,g15601,g15485,g15742,g15551,g15558,g15553,g15560,g15598,g15733,g15677,g15634,g15768,g15716,g15757,g15669,g15725,g15624,g15718,g15584,g15602,g15732,g15597,g15486,g15728,g15701,g15746,g15545,g15765,g15519,g15759,g15540,g15606,g15589,g15693,g15524,g15682,g15535,g15489,g15692,g15721,g15719,g15670,g15507,g15673,g15739,g15556,g15696,g15554,g15722,g15720,g15538,g15593,g15594,g15621,g15665,g15685,g15738,g15628,g15605,g15663,g15684,g15617,g15521,g15618,g15620,g15629","DESeq2_condition_Germinating_Cyst_vs_Zoospore_sig005"
"TAD_28","g16038,g16003,g16040,g16014,g16018,g16006,g16029,g16035,g16033,g16037,g16028,g16020,g16039,g16023,g16017,g16005,g16025,g16016,g16015","DESeq2_condition_Germinating_Cyst_vs_Zoospore_sig005"
"TAD_29","g16357,g16278,g16340,g16129,g16234,g16345,g16238,g16239,g16241,g16113,g16231,g16110,g16115,g16135,g16117,g16228,g16127,g16243,g16351,g16339,g16266,g16272,g16254,g16283,g16391,g16257,g16335,g16217,g16220,g16329,g16277,g16387,g16284,g16328,g16143,g16188,g16136,g16212,g16347,g16274,g16248,g16142,g16367,g16235,g16398,g16366,g16126,g16211,g16363,g16261,g16214,g16244,g16327,g16215,g16379,g16265,g16276,g16333,g16380,g16131,g16137,g16256,g16389,g16353,g16189,g16229,g16111,g16187,g16403,g16342,g16341,g16147,g16365,g16386,g16190,g16334,g16275,g16118,g16134,g16218,g16270,g16221,g16354,g16343,g16192,g16209,g16375,g16259,g16260,g16364,g16377,g16130,g16400,g16145,g16271,g16144,g16330,g16112,g16385,g16337,g16133,g16374","DESeq2_condition_Germinating_Cyst_vs_Zoospore_sig005"
"TAD_3","g247,g254,g253,g249,g251,g248,g258,g256,g252,g257,g255,g260","DESeq2_condition_Germinating_Cyst_vs_Zoospore_sig005"
"TAD_30","g16466,g16448,g16454,g16440,g16476,g16436,g16480,g16460,g16487,g16488,g16431,g16443,g16477,g16457,g16439,g16437,g16486,g16462,g16451,g16470,g16484,g16445,g16467,g16464,g16459,g16442,g16446,g16447,g16479,g16468,g16438,g16452,g16475,g16478,g16474,g16465,g16435","DESeq2_condition_Germinating_Cyst_vs_Zoospore_sig005"
