-50kb	-40kb	-30kb	-20kb	-10kb	boundary	10kb	20kb	30kb	40kb	50kb
-0.210009910382	-0.009309870681	-0.059650037908	-0.29596355572	-0.291597374448	-0.439519137785	-0.205583975705	0.093327691814	0.401371847639	0.294530531789	0.150892761004
-0.23353533329	-0.329227261583	-0.378246049803	-0.54166538938	-0.663987985047	-0.824064146553	-0.791968470474	-0.632728374209	-0.706429735872	-0.577711229032	-0.534757726382
0.416090208977	0.46361999546	0.379511187766	0.246349310728	-0.016820654404	-0.248089708093	-0.139026990663	0.01946249325	-0.020190000378	-0.165171613697	-0.116145640223
-0.022869903092	-0.030724058876	0.042846840643	-0.013804025743	-0.225103902876	-0.413466730757	-0.276702354497	-0.114725042192	0.020087238548	-0.021460236294	-0.119231736712
0.42992779751	0.325913255376	-0.039995014245	-0.28688420668	-0.558468071668	-0.717112859281	-0.657358222384	-0.45585890988	-0.253870631736	0.056947412329	0.257143588969
0.27647165188	0.111774334789	-0.100580481241	-0.070884402531	-0.156235435426	-0.162724563701	-0.080946119774	0.058030265758	0.087500184901	-0.02603255394	-0.034688207452
-0.758555503146	-1.062289928318	-1.124804523497	-1.047531861511	-1.072139206173	-1.174729828679	-0.86628576414	-0.536011583265	-0.25373416688	-0.567263539189	-0.619660487045
0.04439748374	-0.104667309847	-0.086458309285	-0.040623493337	-0.149476894175	-0.551561151896	-0.472972590361	-0.246641470772	-0.08367623835	-0.01980535529	-0.130008216582
-0.556247131978	-0.392115480672	-0.364178712963	-0.561230872128	-0.709758207455	-0.859128982299	-0.445596543022	-0.371324368341	-0.197905899726	-0.08563641653	-0.145910053859
-0.062554971752	0.048804722511	-0.032216328099	-0.139411705506	-0.47344423029	-0.561605732439	-0.349502438699	-0.104126542855	0.22557647774	-0.055664904641	-0.128713874733
-0.149414612623	0.015490761941	-0.082576513321	-0.277212828289	-0.58730651806	-0.78407223918	-0.535418731949	-0.266273591472	-0.198880406914	-0.256099788663	-0.35029427153
0.158569764786	0.176760068353	-0.012692508503	-0.336651276184	-0.531895818431	-0.678315157332	-0.451806268485	-0.157364648625	0.153244162191	0.296201360662	0.191448684779
-0.363086656697	-0.134707628435	-0.091166954845	-0.349574150862	-0.600418375094	-0.683702681624	-0.404123558886	-0.116630521766	0.001064248829	0.125168771966	0.13783743727
-0.275833247499	-0.282612191138	-0.222157770105	-0.233359640702	-0.440943531868	-0.618056517215	-0.343317790794	-0.075510408249	-0.095649584119	-0.094429219984	0.040682829285
0.34215224181	0.449926954277	0.55097981234	0.438578561323	0.108988380729	-0.07879898229	0.103215729097	0.422101931279	0.474760918372	0.298726911698	0.145901125337
0.189490822255	0.192330117871	0.224363045382	-0.005326981401	-0.367324333811	-0.703204656143	-0.664838046205	-0.370008289981	0.076026430256	0.178378895169	0.232916570799
0.404803818465	0.366233620627	0.471630590559	0.398206281467	0.009096312968	-0.16054993676	-0.021596603912	0.18981120581	0.120112998759	0.110964043694	0.194833530742
0.126843502723	0.011312035054	0.045265472922	-0.101737456873	-0.171927149852	-0.433841486102	-0.370912692147	-0.066594863675	0.100580796556	0.20465751531	0.033959742829
0.056945403999	0.157480205948	0.109652799786	0.047917178671	-0.115187824486	-0.235200922711	-0.102209337265	0.068846053703	0.088629212557	0.369107573876	0.404108096004
0.404108096004	-0.178627118155	-0.314979753274	-0.350437012962	-0.424692545009	-0.721191783084	-0.472208144584	-0.159275997355	0.03643408303	0.262636961902	0.398964804153
-0.101681710189	0.135409824945	0.248430036555	0.073959142555	-0.224459111901	-0.429298684245	-0.293647469177	-0.107096633108	0.205880828607	0.271090300088	0.235799779363
0.205880828607	0.271090300088	0.235799779363	-0.006677395712	-0.337084431099	-0.43252023981	-0.266168696487	-0.005973521085	0.099591368255	-0.078416936576	-0.349086579747
0.04674061341	-0.036627431187	-0.152412426689	-0.380090044132	-0.359885333679	-0.465658973106	-0.391927038675	0.031373115867	0.514353394324	0.623003090816	0.401699832078
0.000530708239	0.040675947061	-0.040039530568	-0.267609719232	-0.417717467314	-0.623895965374	-0.23434922758	-0.189236025048	-0.486911040228	-0.493810833325	-0.628430347338
