"gene","Compartment","log2FoldChange"
"g18372","B",-5.52716227480063
"g24798","B",-5.44126264205178
"g12692","B",4.29951981084003
"g2802","B",6.59322289576552
"g15687","B",2.62498375262578
"g3705","B",7.86724841970421
"g7603","B",4.61998159951329
"g26650","B",6.08228748157221
"g22833","B",-3.00946539195953
"g26266","B",-4.2342770584673
"g25758","B",-6.64475511885931
"g26627","B",5.4882847491126
"g1517","B",2.14417198779105
"g15736","B",-9.9499834084352
"g2741","B",-3.55005501229862
"g12699","B",7.47061435215708
"g5944","B",-3.54043264282131
"g19219","B",2.74686797105279
"g5821","B",3.1981744144009
"g15727","B",-3.84430362901439
"g17401","B",4.29587999972522
"g23764","B",4.45086747325204
"g24675","B",3.71779147009569
"g26376","B",-6.41775163669138
"g23500","B",-7.43989584977565
"g4682","B",2.59967832091462
"g26390","B",4.46529740890238
"g24672","B",5.71101226726949
"g5495","B",5.40029169902114
"g10968","B",-6.17414278896358
"g22915","B",-2.99144676038673
"g7607","B",4.71227408144611
"g12515","B",5.40131205608288
"g5509","B",5.59301236579729
"g19513","B",-6.70663092952624
"g26378","B",3.49758500862305
"g5451","B",6.57206498296047
"g18104","B",-5.37449942702742
"g3498","B",-4.00479283305382
"g23583","B",3.85133269335714
"g9786","B",4.35855745529433
"g13042","B",6.33936815287785
"g13022","B",-3.01829486267927
"g8428","B",5.40281701713979
"g21906","B",2.14615895883439
"g20368","B",3.65204581741309
"g15547","B",3.55847500008805
"g15536","B",7.57798673369106
"g13895","B",-9.80434104508689
"g24877","B",4.06608088975159
"g20620","B",-9.34003220778007
"g29439","B",-3.84886200271028
"g26772","B",4.1907900831515
"g25834","B",-4.58575612490162
"g6962","B",-2.67664901229809
"g24543","B",-3.67698771277224
"g17716","B",-4.77264924706545
"g11299","B",-5.2475997854843
"g5622","B",-5.21683790544029
"g15222","B",-5.74673504952873
"g1495","B",2.77056878037525
"g25756","B",-3.36647150855926
"g9953","B",-4.1658261242694
"g2837","B",-6.45330922039224
"g15250","B",-4.94916910840815
"g9692","B",3.33280667025656
"g7222","B",3.6872701490667
"g22703","B",-5.06744969233405
"g26421","B",8.1008269676669
"g18192","B",-3.42001479276124
"g25829","B",-10.838452992145
"g9540","B",-1.74432973390162
"g23422","B",4.2716368708177
"g19497","B",-2.64650316874917
