"gene","Compartment","log2FoldChange"
"g16622","A",1.88317948123169
"g20174","A",-1.50111153859303
"g18759","A",1.03128811323584
"g17192","A",1.68838332519849
"g9058","A",-2.22232401082981
"g24378","A",-1.54455229620134
"g27285","A",-3.58597745749585
"g20772","A",1.40554226391692
"g29747","A",-0.996593640728856
"g15023","A",-1.74477572529659
"g19833","A",2.14466696874272
"g5627","A",-4.43210563575245
"g1936","A",0.892424580682825
"g10058","A",-1.74810329450032
"g13253","A",1.72204468276936
"g14709","A",-1.42240642488409
"g22564","A",0.932062753045716
"g13390","A",-1.53663716441433
"g7128","A",1.10236760335726
"g16612","A",-1.57887714571806
"g7931","A",-1.37169655806894
"g12780","A",1.00994157476833
"g27226","A",-3.71326326818902
"g20870","A",2.30720724819754
"g27282","A",-3.36330492987763
"g7090","A",-0.987892292867637
"g2111","A",-2.17814478612949
"g11560","A",1.4548368163552
"g1367","A",-2.47067189325488
"g26136","A",8.08342758137774
"g25189","A",-0.971935012276183
"g3351","A",0.841824344106018
"g4277","A",1.37693764400048
"g2427","A",-0.994424519110448
"g10272","A",1.27019321761787
"g14381","A",-1.72824658822726
"g20118","A",-1.37636666193749
"g22288","A",-1.21178371730856
"g7929","A",3.44779097101463
"g11264","A",1.35204954800849
"g7461","A",-2.32533606560197
"g10126","A",-3.07823825833403
"g11834","A",0.885487747957466
"g12813","A",-2.01644378699684
"g16715","A",-1.47383462856984
"g27124","A",-2.41790550554455
"g20184","A",-1.96916023750966
"g22030","A",-1.31031025778836
"g8382","A",2.54501522329975
"g10251","A",-1.7325454789527
"g13562","A",-2.64229631397125
"g22031","A",-2.20755458844356
"g11866","A",1.24427499229442
"g10242","A",-1.50526932593064
"g20251","A",-1.00804614251033
"g16957","A",-1.52192188332995
"g6514","A",-1.12154425058816
"g14678","A",-1.47793359165346
"g17800","A",2.39714162721622
"g7963","A",-0.991042209312338
"g27063","A",1.93981714812635
"g2075","A",2.44758006343319
"g16790","A",1.98500223064687
"g20760","A",4.12731989622996
"g10624","A",2.06290099783122
"g8344","A",1.21300367390775
"g55","A",-1.43238529820786
"g19525","A",-1.35709480013856
"g20183","A",-1.77737461550915
"g21294","A",-1.36129932398241
"g20298","A",1.31348214461048
"g23346","A",-0.947898455857645
"g7248","A",0.887899146365305
"g1371","A",-2.45657766749867
"g8116","A",1.56362421740109
"g16962","A",1.47262117029444
"g12844","A",1.21397258469234
"g27360","A",0.957587385026344
"g7067","A",1.13873528145132
"g3153","A",1.17299489265718
"g6468","A",-1.09646423509529
"g8151","A",1.32130897518694
"g14610","A",-1.11753740008367
"g2174","A",-1.33969255438767
"g27286","A",-2.95549536993242
"g2252","A",-1.30505171018034
"g8998","A",-1.51132326170043
"g5624","A",-5.9224806015259
"g6747","A",-2.03380074013581
"g456","A",1.12358719681544
"g3037","A",2.60288549780295
"g26927","A",-1.58375407625094
"g24227","A",-1.30569003456167
"g9111","A",1.91882671779045
"g21561","A",-1.36608717772214
"g8132","A",2.04431069749856
"g3135","A",1.05540613852003
"g11687","A",1.10453046767624
"g2119","A",1.31787926753572
"g23284","A",-2.62559689456051
"g3315","A",-0.902422742648012
"g27114","A",-1.6160961116545
"g6201","A",1.45806593921708
"g27431","A",1.23828060666571
"g21181","A",-1.26861725512036
"g10772","A",0.880759483081815
"g17079","A",-1.17147847767856
"g6863","A",-1.98095975026825
"g27274","A",-5.03425869320339
"g3244","A",-1.07268973438104
"g6831","A",1.78065727509078
"g1333","A",1.72082097232012
"g4722","A",6.30843848021791
"g11944","A",6.10421521697554
"g14681","A",-2.72215177496375
"g2423","A",-1.1590373718651
"g10067","A",2.03663381199005
"g4142","A",-1.99371538214231
"g26269","A",-1.12606800545877
"g7832","A",-0.913319771132676
"g25357","A",1.04951153757793
"g16470","A",-1.27230062674869
"g13264","A",-1.18439879084737
"g28445","A",-2.27664935025271
"g13537","A",2.7073697039947
"g11205","A",1.70612481031029
"g12102","A",1.01382337929809
"g10465","A",-2.28721558519851
"g10446","A",1.88609831943752
"g22404","A",1.27391986444209
"g2595","A",1.46720986142195
"g14801","A",-2.32746334714182
"g17163","A",3.2115573717061
"g27224","A",-3.46926086778213
"g2151","A",-1.11946931738225
"g2132","A",-1.93274454858182
"g17905","A",1.70885598747383
"g20957","A",1.39158816998177
"g10046","A",-1.06883612432561
"g11346","A",2.45623662533733
"g6459","A",-1.00096204555811
"g22231","A",6.54026816161796
"g7701","A",1.23902946890866
"g22113","A",1.81882488149496
"g17162","A",2.48346327372258
"g3247","A",-1.1933865502637
"g17917","A",1.03406760386968
"g12908","A",1.31730348936867
"g739","A",-1.03456953607382
"g10083","A",-1.01465826218473
"g17864","A",-0.862918652593187
"g2106","A",1.84356163858745
"g2980","A",0.791453533489843
"g17292","A",-1.30798905949231
"g17869","A",-1.56101513461758
"g17810","A",1.19330687151919
"g28235","A",-1.25878821731274
"g24064","A",-1.25264177825529
"g21279","A",-2.33871253065597
"g25125","A",-1.23942465633223
"g27237","A",-3.09119974611518
"g24066","A",-1.74687154475276
"g20742","A",1.24519579337036
"g27280","A",-3.33833192587698
"g4068","A",-3.00679424494922
"g20418","A",-0.999316914642485
"g2136","A",-1.9228585144091
"g23348","A",-1.14100865492991
"g4063","A",1.36822444943107
"g27221","A",-2.94668594728118
"g17237","A",-1.15367509836999
"g12904","A",1.51738138169861
"g27248","A",-3.09086648247209
"g26993","A",1.30094927050919
"g3074","A",-1.14326978132068
"g15886","A",1.53777374364979
"g21016","A",-1.16187033150075
"g3322","A",0.917515646952037
"g7854","A",-2.42900679132856
"g14411","A",1.241542692791
"g29697","A",1.6208414532089
"g2170","A",1.28101310421806
"g11558","A",1.49702959686438
"g23224","A",-1.3092763775122
"g4919","A",6.08553723517259
"g2118","A",-2.53343236831105
"g21100","A",-1.51362462501162
"g14896","A",-1.15925385404634
"g23171","A",-1.28227406341702
"g27236","A",-2.74591350598211
"g6811","A",-2.22066179049283
"g4931","A",1.71140740432043
"g17238","A",-1.28931119567165
"g28457","A",1.03999486575407
"g16713","A",1.11893189346106
"g27273","A",-2.96200915713454
"g22276","A",2.24962741008987
"g5706","A",2.57759858343115
"g19522","A",-1.40163788263325
"g23356","A",-1.14160510470419
"g25118","A",-3.8230853720175
"g1256","A",1.22775620374154
