"gene","Compartment","log2FoldChange"
"g2017","A",1.73425019851204
"g17841","A",-1.2250830352496
"g21305","A",-1.52867862252835
"g28310","A",1.78620588868805
"g19523","A",-1.32829040850628
"g9111","A",1.69332416845991
"g25030","A",1.03552481631519
"g17376","A",-5.60444399169225
"g14727","A",1.18836364906283
"g12384","A",1.61887989577254
"g11034","A",0.757909198000343
"g22421","A",1.1349679714656
"g22059","A",1.15780202002761
"g18641","A",0.87885886296755
"g2078","A",-1.25580734452444
"g16727","A",1.04431772888739
"g2976","A",-1.56857711378514
"g18789","A",1.10995529627162
"g25029","A",1.18525879055254
"g21366","A",2.03031239946103
"g3315","A",-0.808659944330012
"g22536","A",-1.03956545446184
"g11449","A",0.904056699523718
"g17506","A",-1.21594578889523
"g26880","A",1.10715254164078
"g22579","A",-1.45003952209679
"g4851","A",1.09049361253658
"g649","A",0.774475713025844
"g2535","A",1.43513095341759
"g23871","A",-1.44386749738793
"g1364","A",-0.891295659880889
"g22523","A",-0.856910543386387
"g1666","A",2.19318494962848
"g939","A",-1.05292911622505
"g19664","A",1.1208710619574
"g23280","A",1.85983015122463
"g13537","A",2.35974559237385
"g21389","A",1.73179604461227
"g2013","A",1.10149037288935
"g16256","A",0.738107419844281
"g4325","A",1.75221136540918
"g12613","A",0.930587030950598
"g14943","A",-1.03224515945841
"g23090","A",-0.98639071437671
"g25192","A",-3.28237496749609
"g1699","A",1.97041803443394
"g19618","A",1.38213524921792
"g24037","A",1.20100330621496
"g1133","A",0.89373780652962
"g6468","A",-0.957983093175278
"g22321","A",1.17353199401584
"g10496","A",0.850760510341474
"g22589","A",1.36600033274378
"g14258","A",0.940636731489665
"g3351","A",0.715543303468441
"g9967","A",1.64511741698766
"g6200","A",-0.843653509136598
"g12821","A",1.32352684887268
"g6337","A",0.876133928020088
"g16431","A",2.2515714360784
"g6500","A",2.55125061953381
"g23287","A",-2.43622634251042
"g5297","A",-2.19190542639056
"g18596","A",-1.40080848293487
"g5388","A",-1.20481872223029
"g4818","A",0.938425822241288
"g20359","A",-0.867543676881757
"g513","A",-1.87304106686601
"g10325","A",-5.05008189956249
