gene_id,zoospore-A,zoospore-B,germinating cyst-A,germinating cyst-B,mycelia_48h-A,mycelia_48h-B,mycelia_96h-A,mycelia_96h-B,Early infection-A,Early infection-B,Late infection-A,Late infection-B
g6526,6.323159922,4.283187939,13.87702524,10.23805907,7.489068055,7.194083645,4.649854811,5.372560429,4.052090549,5.193513495,4.916614855,6.091228398
g6528,1.687518934,0.772886841,0,0,0,0,0.075148133,0.070708085,0,0,0,0.150789274
g6538,15.13921125,20.6172787,15.74110777,16.9258266,8.552015446,6.460935229,2.195544105,3.996917832,1.536130356,2.572192832,2.291814746,3.352004817
g6539,3.971146939,3.010415595,4.582463092,4.136398401,4.061479516,2.503370347,2.666859162,4.22295248,2.39732338,2.758865854,1.301368103,3.132418076
g6540,1.094763001,0.595953887,2.560453254,1.400580544,3.345853564,1.697713355,2.71449396,4.139421195,2.429477794,3.176107757,3.620608397,2.942522148
g6541,0.428813743,0.269345142,1.797683247,1.645803296,2.903129916,1.297534994,3.971929872,6.267085112,3.10861071,4.085906722,4.890262146,6.866390489
g6542,2.319818978,3.323250244,0,0,0.118086495,0.230903703,1.826877029,1.882646303,0.541905195,0.607733939,4.525299233,2.792944196
g6565,7.405197983,5.769914331,13.72780992,13.87905895,8.568278735,7.801584042,1.83103091,3.355016639,2.701393699,3.438298286,2.313701108,2.368811044
g6566,377.1981995,374.9415187,198.045711,162.4539453,97.31500217,98.40320647,37.73663867,60.70671514,28.89802161,35.17075703,39.93390228,48.49889025
g6567,11.32232893,8.964385348,49.28165476,43.26279497,23.28139841,17.04898098,4.135310894,2.870395389,10.1701702,9.742406632,0.271264061,1.632344545
g6568,0.477956034,0.428874634,1.732521465,1.819854426,2.905643448,1.323561652,3.648721338,4.554633051,2.474899436,2.985932451,4.866686503,4.051163633
g6569,1.47240204,1.541400913,2.165838284,1.831386176,1.898737303,2.088421114,1.0490977,2.632300986,1.452234383,1.570480772,1.399292832,1.403385326
g6582,0,0,0,0,0,0.057725926,0.043497072,0.245562561,0,0.260457402,0.522149911,0.436397531
g6583,0.297187462,0.373336912,0,0.063367593,0.172457255,0.168609538,4.573764072,4.502765461,2.945824362,1.014347293,9.320229834,8.412739735
g6584,0,0.225625351,1.664399638,0.919105609,1.45913834,2.037976159,1.074945034,2.167356519,0.637720316,1.226037163,1.843416209,1.232538417
g6585,1.583424098,0.77806917,3.386769612,2.342700737,4.000468685,2.750072131,3.384605291,5.935976002,2.246987163,4.182033544,3.31670713,4.943411089
g6586,12.05232718,12.9866555,12.07240022,13.54815898,9.022865336,6.961875832,6.413583546,11.51146326,5.856582048,6.239319337,6.829203827,7.317805022
g6587,375.3616335,396.8436556,238.0421721,236.9377668,262.7549156,302.8545794,484.5655995,572.7119192,332.2611419,322.1327505,359.2101308,395.1055963
g6588,1.906571873,1.330611044,0.150240156,0.096792257,4.302587413,6.782056193,4.754564575,7.395210978,1.746138961,2.711428342,6.729932192,1.947004368
g6589,5.781774015,2.252173486,4.549043702,6.16407401,15.30191706,12.54479357,3.480866961,4.326874496,3.315453723,3.6013456,4.85577386,5.767076228
g6590,4.621992419,3.387009931,6.819992523,8.315334837,10.84028517,8.522445757,13.29631478,20.79954962,12.00928439,10.92787786,14.16580133,16.8504378
g6591,3.060549585,2.258537168,0.110703273,0.80235687,1.941016878,1.37584018,0.786469328,2.825460725,0.853628662,1.248684105,1.716541409,1.004244358
g6592,46.73398163,30.42770798,46.506267,113.3909633,35.04276014,22.68373866,29.64578761,55.38799992,27.20715917,51.17412647,56.90036043,52.37050784
g6593,44.1411995,46.05182748,197.9506999,130.3526657,284.6440226,302.0152519,19.48668831,18.36904257,35.73917887,24.05911416,2.580034857,2.01256273
g6594,45.19696851,45.78867418,23.00088407,37.4603117,22.98449428,16.54357118,39.47487227,54.73637639,36.77676793,30.37597222,30.7597489,36.26925548
g6595,14.67119881,18.61662089,14.83672067,14.93031421,11.17956089,7.987404319,27.47961665,30.99740982,28.77605686,25.68561602,21.86473486,23.99442782
g6596,0.488115775,0.624542821,0.777829778,0.98296032,0.78681264,1.076961143,0.850144088,0.908993434,1.123336662,0.848433814,1.391638057,0.852932767
g6597,0.233824852,0.183586665,0.515919025,0.12464286,0.678440333,0.497477671,2.040874417,1.097309432,2.075599142,1.122301118,1.666610566,3.677266739
g6598,24.8878535,6.486728842,162.2544016,87.57139496,263.6871429,240.3232858,29.9924894,5.012385117,43.10870752,23.23201102,9.78203987,31.77478946
g6599,3.772578386,1.571253467,0.358019094,0.389228439,1.373166196,0.958949502,2.485669018,0.70708085,1.320321113,1.326869188,1.619148989,1.391900995
g6600,8.357048468,5.981997779,0.078800312,0.076150681,0.276329204,0.337704983,1.017856558,1.436576367,1.0039041,0.609485333,0.203643481,0.816956299
g6601,6.407941562,6.455086262,4.668438009,5.155958294,10.64103326,9.8319923,3.790398518,6.889726819,5.008437604,3.352912608,7.238780724,10.54421585
g6602,1.760460757,0.87298033,6.082058491,7.507460769,16.44404103,16.73426031,5.479492845,6.83291214,6.271413109,4.776675163,4.88706291,9.272835754
g6603,9.655675343,7.879584728,22.73050601,25.20844487,35.58967573,31.84806608,13.59697126,19.16492758,15.85986952,16.75928868,14.95655176,16.19597069
g6604,98.37200339,97.98586673,0.509510093,0.820630008,0.148891667,0.727848628,1.425947494,1.238489439,1.252664907,1.313611246,1.755634485,1.320576875
g6605,179.9422533,125.2238054,44.12853854,36.99400076,83.90045456,76.58400872,17.00775671,35.43127749,27.72734351,40.77988226,29.78771526,32.49160889
g6606,56.72371216,58.2209309,19.69725746,17.0250435,7.293360064,6.082013862,22.16365576,39.2920241,23.05137809,28.82181603,22.92242005,17.20245872
g6607,1.525257498,1.117713277,6.814893463,5.366162748,1.401414186,2.379729084,2.771231924,2.658623996,2.989927174,2.928342609,0.217428579,0.872257957
g6608,7.928260054,6.527019083,1.783285327,2.543953025,4.466750021,3.85759773,8.665373236,7.585747815,6.661899731,3.776632333,8.997626735,10.89475922
g6609,7.922453995,6.724107268,27.50707628,30.56849844,40.56725276,39.92469875,12.97778514,18.53988168,10.52964827,12.45151073,15.09334307,17.57218699
g6610,52.85256383,73.95322916,3.525147068,6.537018552,22.05049279,24.66164182,4.861063035,2.142183969,6.707728935,3.561702038,2.954604377,9.877485572
g6611,141.6310534,150.1776011,41.42986112,44.61243135,100.8673368,105.9218258,116.8911318,131.420618,117.2294202,118.868549,165.4951507,182.6998098
g6612,48.11290196,70.51455823,54.68741668,44.14410175,52.73742858,56.38600509,47.57760921,47.69884228,44.97334964,40.43218145,40.73588368,31.68348754
g6613,7.404593087,6.451916343,9.342841311,10.02137511,9.305596034,8.72064217,15.54316127,15.42739103,9.577212976,9.332358013,9.480897319,12.61477713
g6614,2805.127981,3033.499664,9.650720591,13.98932802,18.56620703,21.36877943,2.077624856,0.651623528,0.539248797,1.036722601,0,0.694813323
g6615,16.78383743,15.01652189,17.11673081,20.2863615,22.93342009,14.20966842,24.40391244,20.21443934,17.46826417,16.93041476,25.87314483,31.25018664
g6616,8.974994724,9.337398916,4.322267798,5.835856943,3.224873334,2.180771574,2.69252728,3.669765466,2.63095377,3.55646991,2.376601615,3.019166414
g6617,166.134252,73.89230246,17.43656764,9.956977431,19.80259176,10.1898808,1.791575057,2.40817391,3.985751976,4.725351566,3.584420407,2.567788369
g6618,0,0,0,0,0.056939569,0,0.209736476,0.078937767,0.261298704,0.083725816,0.33569733,0.252509355
g6619,87.54004471,80.41703557,349.4564711,315.029966,239.2055513,188.4911141,245.3586546,243.3536592,218.7131928,184.8674919,140.3262457,157.3234763
g6620,31.50209785,29.01697024,20.14250271,22.99518041,15.55406464,14.22305117,14.42442601,19.02641219,17.56469172,18.83511291,19.9586157,21.23423771
g6621,17.49560071,17.29794358,12.86762745,11.13965009,5.170336136,10.79927563,14.54337399,11.24050587,11.50397433,24.19019403,2.078361412,1.389626647
g6622,1.30736357,0.285130938,5.769221979,6.272138277,6.216799773,5.769040205,1.319634249,2.081614942,1.773002637,2.63395896,0.931836765,0.778801747
g6623,11.44670823,13.86476394,7.305570931,13.21214313,8.417493806,6.798439554,0.741442458,1.775798471,0.839746218,1.009023906,0.539422046,0.405749765
g6624,16.36474191,14.63672149,15.77521635,11.51827863,5.531898103,4.50706266,16.18816034,21.19656151,15.74883024,11.52357045,6.794643079,11.58467599
g6625,37.84802812,39.15412904,28.08272748,29.87610744,14.14537908,11.82393375,11.53456142,9.430929716,6.194074016,9.129696781,8.594305299,9.577156619
g6626,44.77368785,56.18344174,175.4187096,80.23180465,64.76187161,36.3836268,39.44973971,34.17082253,32.23316194,31.69528533,32.7677142,36.00701948
g6627,8.464555288,13.68978357,3.466891446,3.566468084,2.54912278,2.060898182,0.433369602,1.155332514,0.487419158,0.504580734,1.300569718,0.579721546
g6628,60.43571662,59.18029327,89.70983764,110.0408633,62.06334995,48.15765582,198.9752709,192.7957641,151.8243907,136.0449885,115.1924695,127.4221009
g6629,8.179193334,8.821951225,21.32809251,22.82651805,7.320545156,5.138051432,4.754564575,6.697687375,3.807926118,4.677213889,3.261428678,3.216451215
g6630,17.88948689,13.11295723,12.64278988,8.843611933,13.91896942,11.62385999,6.14770312,6.052479024,6.308631084,8.290993921,8.73805712,9.954321523
g6631,6.156382079,6.333279342,1.205475314,1.64796624,1.005258903,0.856826536,1.139342663,1.089892902,1.340584105,1.781379265,1.595645213,2.324262633
g6632,1.291749021,0.929694036,0.534404723,0.344290375,0.234249757,0.152682253,0.402666707,0.757751139,0.477770921,0.688897103,1.611237838,1.50052519
g6633,24.10946795,8.609658281,9.321718752,21.01931861,14.4918967,9.694282049,16.69654884,8.987961805,34.66879537,17.38395307,17.98727331,16.59024722
g6634,0.672473025,0.201138879,0,0.204839428,7.154302327,3.179400791,0.547591047,1.416902324,0.923829334,2.459202449,0,0.13734682
g6635,12.50436327,6.311411846,0,0.119028316,0.323939979,0,0.477292197,1.496972971,1.073639496,0.793886677,3.183076037,0.159619277
g6636,6.647002847,3.892037305,0,0.240220784,2.070270957,0.745714004,0.802718694,2.190343633,0.833384504,1.361876508,0.642402618,0.483211084
g6637,1.03752981,0.603416636,0,0,0.222991241,0,0.082138657,0,0.170553108,0.081973415,0,0
g6638,4.572070413,2.015294397,0.79641869,0.769639406,0.698200731,0.682623082,4.457816439,2.419864074,2.314057943,2.566643333,2.744244195,2.40823647
g6642,0.849345102,0.969978145,0.42591446,0,1.120166283,0.511081249,0.110029977,0.414115887,0,0.49413881,0.440275938,0.110390902
g6643,1.266409054,0.946967714,0,0.192878002,1.574773913,0.684283966,0.064451866,0.121287591,0.200742253,0.257288821,0.257898861,0.258653135
g6644,1.494994453,1.153196239,20.83330159,6.375383351,40.5613989,43.15333645,6.391169796,4.853043803,12.04835883,17.06478313,0.672993219,0.562467928
g6645,0.674739592,0.282543543,0.049625605,0.143870887,0.130516652,0.042534893,0.128201897,0.361881669,0.232924163,0.09595799,0.38474204,0.25724486
g6646,23.90807384,28.70234001,63.15670687,70.62065885,89.73424091,59.93994483,199.8840586,135.8721556,112.2782804,71.43293958,102.5570198,105.6792618
g6647,0.173324716,0,0.956073718,1.847852186,4.190831896,3.933436503,19.7592294,9.295888098,23.07834011,9.120258967,24.70779301,53.52492007
g6648,1.271047915,2.661222089,0,0.338772901,0.460991509,1.051647954,5.433788086,7.456076912,2.350571678,3.276309246,1.358928616,1.362903057
g6649,0.752414971,1.204678213,0.146484152,0.141558676,0.556482607,0.418512961,0.315353773,0.74180357,0.327401055,0.283247425,0.126186229,0.379665852
g6650,3.990398727,3.118336767,0.806050359,0.719028198,0.652287305,0.850312048,2.7230548,3.692533328,1.746138961,0.959144719,4.486621461,2.973044764
g6651,0.578853031,0.991601861,1.741637474,2.4124083,1.883116056,1.293747074,2.587106111,1.799228023,2.374526549,1.459335636,0.900182013,1.354222146
g6652,9.448233458,9.484512145,10.20926969,10.48692301,26.78806009,24.35461327,23.05458391,25.46691067,22.02049917,20.33925229,29.15132508,45.79781292
g6653,23.85291305,21.32271263,11.31650504,8.633677689,23.82915315,25.10746272,8.812420677,11.45050929,8.386653563,10.43497224,11.19434266,10.03420508
g6654,16.36319937,11.71389869,29.99843731,23.08918217,22.22605662,20.02361042,20.06017398,25.97320773,15.66439223,18.479832,10.63394625,13.41731748
g6655,133.510873,57.94811099,135.0779192,151.6754031,121.4558961,49.99834844,383.1001727,399.2367034,378.7899248,328.6341531,797.0931688,355.299741
g6656,1.089469642,2.090960213,6.209926436,4.40404771,7.463672044,8.584881257,1.972982579,3.986718676,3.35795954,3.615237789,2.588435458,1.947004368
g6657,4.138243035,3.548690024,49.53922293,35.10722224,24.52507578,21.97973577,19.79279026,30.69459321,18.43215603,21.88166016,15.9402568,14.60218693
g6658,91.09734202,167.9721363,124.0061159,140.2341508,178.3147505,155.011327,276.9801979,204.3525681,187.0436484,182.2722026,211.3730019,204.5311009
g6659,9.701220126,0.928887185,0,0.126130245,0.057211357,0.223739626,0.126442563,0.158629117,0.043757659,0.210313654,0.674599408,0.42285775
g6660,84.62810228,91.26658487,24.93263987,20.36629358,36.31763163,32.9617118,14.17739559,19.51344767,14.89537017,19.52445755,26.02824877,29.17213422
g6664,0.153946797,0.161160965,0.169836698,0,0,0,0.219376538,0.516037266,0.227757256,0.437870415,0,0.440192292
g6665,11.62112487,6.659818176,3.891353665,4.969243159,9.899309397,8.427691754,4.914229568,6.566328326,4.636032222,3.448716353,4.130314166,7.744475822
g6666,248.0534232,237.6904175,89.49848312,103.4685908,139.40087,157.7508132,117.3774605,107.6395709,139.901495,124.2193526,136.7878989,160.1000579
g6667,1.974329942,2.257636018,0.127335897,0.278491252,0.787301184,0.58017385,4.964657729,10.19790822,2.956880902,3.006495543,9.335306677,4.776841598
g6668,0.203159298,0,0,0.433185021,0,0,0.579010206,1.225799998,0.150282452,0.288922692,0.579215476,0
g6669,3.098179293,2.282367555,35.95191282,65.44904235,8.101498919,9.982309151,122.5558199,304.8647829,80.80743079,81.59390843,63.46699942,80.55009458
g6670,6.53571291,6.315679197,226.9583256,198.4233423,80.76421619,51.76996842,64.5138339,91.03630088,55.85873742,73.46430846,26.37368965,32.99165332
g6671,7.867575632,5.114018589,17.18909466,22.91566734,33.66959558,17.89359981,15.31494007,19.65009956,11.14522098,34.88291939,14.22082145,62.34291827
g6672,1958.049313,2350.339282,0.951085507,0.459552805,1.667586675,0,1.68919934,1.444904346,1.116010553,2.145565036,1.843416209,1.848807626
g6673,50.67481763,49.17238702,0.235721624,0.151863714,0.413302732,0.10102037,0.507465841,1.050462067,0.158055682,0.379833712,0.101529149,1.018260905
g6674,82.8373525,62.54801107,15.8868473,14.43002224,36.92825275,33.06018588,13.49150387,23.06801896,17.1821537,24.27031319,39.08248332,45.38314901
g6675,24.04832106,16.87996353,29.37669781,30.94293744,45.26970889,39.4677948,21.33620322,20.56974421,14.04051514,13.88977046,23.90501937,20.15475227
g6676,1.427433392,0.679238622,0,0.069173524,0.251011083,0.061352685,0.36983898,0.260990576,0.095991932,0.04613687,0,0.834867318
g6677,5.819896735,4.217971464,4.489935688,6.898951585,22.86941783,22.43614312,10.52629145,18.63546992,6.713603246,12.12573906,16.24466391,11.3463358
g6678,2.645939614,0.678350729,0.834012891,0.805969516,2.872408964,2.195597409,2.539319269,3.294318949,1.8773847,1.190311135,11.70040499,6.25331991
g6679,86.27129642,78.84096733,182.0433734,125.0509874,91.26586538,85.61579436,20.86340516,33.83566254,42.32308243,62.50426422,12.81891846,19.28461469
g6680,0.70449555,0.134092586,0.141311154,0.068279809,0,0.12112003,0.547591047,0.386427906,0.189503453,0.045540786,0.182595059,0.183129093
g6681,4.495397406,3.434150563,0.402113358,0.77718489,2.937690986,2.182832308,0.346270809,0.814529411,1.437996791,2.419019403,2.424754981,2.431846632
g6682,1.113118309,0.595587878,0.436626081,0.817517838,2.535913369,1.122717405,0.634484238,0.464330538,0.256170087,0.668386028,0.282092966,1.02557775
g6683,14.68634775,11.9125006,61.23892212,62.74346307,55.37189254,44.51969154,25.91963693,34.35327456,19.46556632,23.9457635,20.88499761,21.30195969
g6684,1.617117423,1.530119225,3.876836942,3.647015669,6.79745572,6.998670951,3.14641556,4.586710156,1.081203986,1.017210883,2.216571142,2.889970096
g6685,120.8833465,70.6712037,1.319213999,2.897399809,19.24032981,19.53060486,11.0761097,22.44671576,5.226929126,9.121340079,23.24483158,25.95493454
g6686,51.74610458,50.80335469,25.7889363,29.49459888,19.34910713,13.21031765,17.68164046,27.07097054,12.60069129,16.97072609,15.80993341,22.42640976
g6687,0.065569932,0.343213166,0.361689264,0.279622077,1.839087817,1.488046085,0.654067084,1.362720633,0.43653474,0.373000724,1.682483048,0.281233964
g6688,0.875810401,0.871009526,1.207760969,1.867440725,3.684674178,2.981350282,0.4680162,1.497237454,0.680253782,0.716181161,0.749091392,0.939102813
g6689,42.07193571,34.56190298,1.665333907,1.60933767,4.66244457,4.051929024,2.012316413,3.199228286,1.512863029,1.800516266,4.720207844,2.64547784
g6690,335.591576,405.001152,64.64665528,59.54006742,106.7612619,105.6167968,46.10961501,45.05049821,47.12035013,44.68743618,75.61383405,94.08730761
g6691,143.709691,244.0369359,36.69702614,29.96652494,63.45629801,46.36788285,40.68015079,29.75078085,28.53282539,40.97849752,68.05112482,61.97113902
g6692,17.83624715,14.63050368,11.32932464,10.2898311,17.84798277,17.52278567,31.74364831,32.66339061,18.56292587,19.27141359,32.14014346,28.81202538
g6693,2.424207744,0.962617434,3.642753725,3.653948521,10.42944701,8.85299593,2.858923917,2.213651936,2.442533335,2.734290301,3.336593701,4.123183954
g6694,0.29180791,0.210019183,1.991925773,2.488821664,2.46947622,1.638328884,2.118137777,2.347570858,2.320476058,2.282468008,2.287879818,2.894288612
g6695,0.620829762,0.199976226,0.368797608,0.610966156,0.230939869,0.361259743,1.769383789,4.034039301,1.448386941,1.29041002,1.361546975,1.160699714
g6696,2.34809378,3.277505099,12.37662588,10.5697145,11.10261654,6.167559429,53.35121933,50.19901887,34.73897511,35.06304966,29.00954982,26.8563634
g6697,13.08504774,13.0459351,5.957567739,6.569166137,3.883660307,4.517134308,5.080895424,5.059183233,5.223784433,3.790698003,2.368635353,3.46436252
g6698,2.316146926,1.05905777,0.088110768,0.085148076,0.489215478,0.302084543,1.289868063,1.588463585,0.649878786,0.435401221,1.821635781,1.788901757
