"TAD_ID","total_genes","DEG_total","DEG_filtered","mean_log2fc","se","ci_low","ci_high","significant"
"TAD_3",42,7,7,0.902706561025779,0.565002386412705,-0.204698116343124,2.01011123839468,FALSE
"TAD_30",58,31,31,1.26537077990476,0.410787193224874,0.460227881184012,2.07051367862552,TRUE
"TAD_31",20,7,7,1.22481999893461,1.12495097541932,-0.980083912887261,3.42972391075649,FALSE
"TAD_32",10,3,3,NA,NA,NA,NA,NA
"TAD_33",243,131,130,0.702877288307367,0.225467466234648,0.260961054487456,1.14479352212728,TRUE
"TAD_34",1,0,0,NA,NA,NA,NA,NA
"TAD_35",47,21,21,-1.11171751491492,1.08486604848582,-3.23805496994712,1.01461994011728,FALSE
"TAD_36",291,120,119,0.916856256294842,0.210995977423604,0.503304140544578,1.33040837204511,TRUE
"TAD_37",20,5,4,NA,NA,NA,NA,NA
"TAD_38",149,46,46,0.39576401218646,0.341176073047133,-0.27294109098592,1.06446911535884,FALSE
"TAD_39",90,44,44,1.21755508623615,0.407965269589138,0.417943157841442,2.01716701463086,TRUE
"TAD_4",87,27,27,0.848974534670826,0.765098562102758,-0.650618647050579,2.34856771639223,FALSE
"TAD_40",68,34,34,1.0711473699997,0.25969495142085,0.562145265214829,1.58014947478456,TRUE
"TAD_41",29,19,19,0.637396226161238,0.533893497385813,-0.409035028714956,1.68382748103743,FALSE
"TAD_42",51,28,28,1.36469483553286,0.368439197836762,0.642554007772806,2.08683566329291,TRUE
"TAD_43",318,115,114,1.08796469785435,0.245643475804845,0.606503485276854,1.56942591043185,TRUE
"TAD_44",136,52,51,0.673562917591047,0.467542914692679,-0.242821195206604,1.5899470303887,FALSE
"TAD_45",313,104,104,1.83548761032472,0.31002014703798,1.22784812213027,2.44312709851916,TRUE
"TAD_46",247,96,96,-1.24328487194456,0.403948497168774,-2.03502392639536,-0.451545817493767,TRUE
"TAD_47",124,28,28,-1.42224616490153,0.747106811777472,-2.88657551598537,0.0420831861823172,FALSE
"TAD_48",68,25,25,-1.48872034680166,0.591586773879043,-2.64823042360458,-0.329210269998738,TRUE
"TAD_49",225,73,73,-1.81347706272834,0.481310670536569,-2.75684597698001,-0.870108148476665,TRUE
"TAD_5",291,110,110,0.74287752327035,0.292016903123835,0.170524393147633,1.31523065339307,TRUE
"TAD_50",6,3,3,NA,NA,NA,NA,NA
"TAD_51",187,82,82,-0.449798273982158,0.313149791644205,-1.0635718656048,0.163975317640483,FALSE
"TAD_52",104,29,29,1.60852048297369,0.718092766806198,0.201058660033545,3.01598230591384,TRUE
"TAD_53",260,91,90,-0.0244782300792294,0.32047503489312,-0.652609298469744,0.603652838311285,FALSE
"TAD_54",430,167,167,0.918691698881258,0.271627421259072,0.386301953213477,1.45108144454904,TRUE
"TAD_55",81,30,30,0.35799649105393,0.428234226586125,-0.481342593054876,1.19733557516274,FALSE
"TAD_56",222,83,83,2.33078037520396,0.33251962189795,1.67904191628398,2.98251883412394,TRUE
"TAD_57",106,41,41,0.794135596662546,0.319204071597786,0.168495616330886,1.41977557699421,TRUE
"TAD_58",202,68,68,0.39162598203572,0.369677179509937,-0.332941289803756,1.1161932538752,FALSE
"TAD_59",79,36,36,1.16339069104614,0.450447537411112,0.280513517720359,2.04626786437192,TRUE
"TAD_6",39,17,17,-0.71185517512583,0.541483219203234,-1.77316228476417,0.349451934512509,FALSE
"TAD_60",44,9,9,0.974020117387396,0.643266008369774,-0.286781259017362,2.23482149379215,FALSE
"TAD_61",25,0,0,NA,NA,NA,NA,NA
"TAD_62",132,54,54,0.920599063405574,0.365971652726093,0.203294624062432,1.63790350274872,TRUE
"TAD_63",48,14,14,1.26217818649936,0.372718366626851,0.531650187910732,1.99270618508799,TRUE
"TAD_64",112,38,38,-0.327212459774785,0.680493617853909,-1.66097995076845,1.00655503121888,FALSE
"TAD_65",124,60,60,1.02632924041054,0.323043490848902,0.39316399834669,1.65949448247439,TRUE
"TAD_66",126,51,50,0.787945449444894,0.401138985651554,0.0017130375678478,1.57417786132194,TRUE
"TAD_67",167,77,77,1.57633069685376,0.284130308223281,1.01943529273613,2.1332261009714,TRUE
"TAD_68",95,43,43,2.01553917275028,0.410527837152865,1.21090461193066,2.82017373356989,TRUE
"TAD_69",21,4,4,NA,NA,NA,NA,NA
"TAD_7",108,51,51,-0.178153468960232,0.31192451952415,-0.789525527227567,0.433218589307102,FALSE
"TAD_70",60,20,20,1.732483635232,0.486732254376113,0.778488416654822,2.68647885380918,TRUE
"TAD_71",5,0,0,NA,NA,NA,NA,NA
"TAD_72",375,159,159,1.99506747178114,0.245968458332463,1.51296929344951,2.47716565011277,TRUE
"TAD_73",73,23,23,1.28405617571763,0.526823735550852,0.251481654037965,2.31663069739731,TRUE
"TAD_74",619,204,203,0.964991178750554,0.238764592180066,0.497012578077624,1.43296977942348,TRUE
"TAD_75",31,4,4,NA,NA,NA,NA,NA
"TAD_76",226,93,93,0.801143967511631,0.485558555689211,-0.150550801639223,1.75283873666249,FALSE
"TAD_77",69,21,21,1.65623155683888,0.694968680611745,0.294092942839857,3.0183701708379,TRUE
"TAD_78",100,32,32,1.04534659568063,0.483195327833363,0.0982837531272349,1.99240943823402,TRUE
"TAD_79",246,95,94,0.227652684780358,0.381395255215649,-0.519882015442313,0.975187385003029,FALSE
"TAD_8",51,25,24,0.104449850874429,0.59227764085247,-1.05641432519641,1.26531402694527,FALSE
"TAD_80",74,24,24,0.529620165992154,0.556845130574243,-0.561796289933362,1.62103662191767,FALSE
"TAD_81",183,50,50,-0.217695486977643,0.380089176237622,-0.962670272403383,0.527279298448097,FALSE
"TAD_82",129,54,53,-2.19229139576411,0.412608066871675,-3.0010032068326,-1.38357958469563,TRUE
"TAD_83",144,45,45,1.43274058512388,0.521455474664864,0.410687854780743,2.45479331546701,TRUE
"TAD_84",628,240,240,-1.40952629523071,0.20042803451431,-1.80236524287876,-1.01668734758267,TRUE
"TAD_85",21,12,12,0.452067320889486,0.543629841017998,-0.613447167505789,1.51758180928476,FALSE
"TAD_86",151,47,47,1.03640705628152,0.802144048718804,-0.535795279207337,2.60860939177037,FALSE
"TAD_87",602,185,185,0.551361123792631,0.318954369040416,-0.0737894395265852,1.17651168711185,FALSE
"TAD_88",176,68,68,0.693485890741771,0.544168948982745,-0.373085249264409,1.76005703074795,FALSE
