,TPM_trimed_0h,TPM_trimed_16h,TPM_trimed_48h,TPM_control,TPM_Early,TPM_Late
g25309,0.349084187,0.319491159,0.99160754,1.113176101,0.595553188,0.740356958
g25310,2.077388774,0.178164581,0.523163737,1.011814305,0.346240202,0.865030496
g25311,24.36761444,0.081724597,0.438767931,1.163865946,0.522652867,0.474695425
g25312,12.99695583,4.617649698,23.51047019,28.263429,8.842967483,19.98554039
g25313,4.700161931,0.083199894,0.147923231,4.0406085,1.084230875,2.629080466
g25314,2.268326718,3.551670579,2.345460587,10.13814051,7.717776782,6.917353649
g25315,9.482871614,6.741177041,3.715784443,11.83494478,7.098401652,5.927782841
g25316,112.9170689,74.94754391,27.99655148,15.55073727,19.61232406,10.27378939
g25317,58.27117333,23.3655783,3.763439656,20.0586174,20.8480885,12.52890419
g25318,3.436840569,0.075086405,0.355118234,1.056165485,0.324844918,0.430363182
g25333,3.340164847,10.04282883,6.544110363,46.27091069,29.82987867,39.48941261
g25334,2.926734072,4.607628407,2.992857249,9.433555627,5.556075939,7.376264013
g25335,2.13411103,0.3587226,0,20.65262917,3.85904998,11.28556034
g25336,0.181186963,0,0,4.250988186,2.82786617,9.725565985
g25337,0.61008207,0.090494131,0.082094378,7.615685227,7.227168304,16.58945367
g25348,0,0,0.060936098,0.861019352,0.090613286,0
g25352,0.146230096,1.818316265,0.849858603,10.07087098,6.388316738,7.009245866
g25353,0.169763249,0,0.404977036,1.540289012,1.057688716,0.485417527
g25354,0.088859299,0.64605374,2.532104396,6.06110291,5.510415284,1.332774868
g25355,5.294836248,17.45998311,39.21531186,41.0410167,32.40175772,29.32053988
g25356,44.91430319,17.38401768,48.99686115,31.48273883,26.28770713,49.65491275
g25357,7.164274006,3.603691411,6.3485288,7.937693241,5.228145437,12.26277729
g25358,27.15846213,20.53648501,20.98765259,18.32609184,17.38728202,29.1506107
g25359,40.5640124,37.25649882,22.42561193,145.2733882,78.86517147,146.3917507
g25360,1.91919378,0.173061445,0.303437449,0.216938046,0.459668744,1.567310218
g25361,0.291569166,0.576526649,3.86872252,3.681478952,2.537486853,3.410349517
g25363,57.92814187,8.99357145,10.49480965,25.12349808,19.7972943,33.13939359
g25364,51.67302216,7.066192379,31.4056632,11.56259874,12.95721085,26.77665512
g25365,0.709270414,1.059818495,4.662429164,5.595611057,4.262272381,13.11461548
g25366,12.13526122,8.143659841,10.67148851,8.876267013,7.558221899,17.34609878
g25367,0.07602894,0.081056093,0,1.717235348,1.051145165,3.690653175
g25368,0.490737007,0,0,0.983180496,0.487141369,0.269711023
g25370,1.53105114,3.244079905,5.702184814,3.189113292,14.53796249,34.73565147
g25371,114.8452254,211.1011313,178.4145927,277.3714093,244.8527154,168.3608526
g25372,0.77690009,0.194469682,2.460071742,5.244023653,5.045592689,7.035060577
g25373,14.25468118,17.76837593,19.51711619,21.6250788,16.30687197,20.8054085
g25374,124.5530488,25.30834809,49.6604069,22.33024654,37.11231016,66.01738627
g25375,0.459189628,0.283117353,0.338630602,1.086829486,0.387808589,0.126555284
g25376,1.826712767,3.304950105,3.019122445,6.107117755,9.392808948,4.996297
g25377,12.25156816,11.50995731,37.33248278,10.88757172,12.10406736,16.06203756
g25378,102.8909143,41.9711706,7.049059509,28.57652142,27.34988303,13.05498219
g25379,95.66576192,75.01643327,39.95100239,171.5628397,92.56087868,98.44663302
g25380,1.8155241,6.961030739,11.30563463,13.40566808,8.65377089,7.407906834
g25381,2.846548328,4.319688895,4.265440579,2.962362877,2.90455744,1.899374396
g25382,3.144394537,30.63535111,154.9094717,27.90155705,92.01593138,35.16308481
g25383,0.209159784,0.224929466,4.290596478,0.622362311,0.91334445,2.761264474
g25384,0,0.015934562,0,0,0,0
g25402,0,0,0.057868459,0,0,0
g25407,0,0.015361634,0,0.018670112,0,0
g25408,0.406009592,2.796872072,19.32187553,2.853546069,8.698652575,3.462675853
g25410,0.052289946,0.226869176,0.149462047,0.326507714,0.495352519,1.716827009
g25411,1.42866215,7.114139805,20.97170746,30.58166233,28.09437772,51.23953386
g25412,0,0,0.801589348,0.170626196,0.435999738,0.171185891
g25413,1.122739959,2.57390715,8.529865441,11.30287058,15.02641694,4.346286842
g25414,1.089029042,1.470608744,5.612719629,2.909281511,4.580877988,2.65010518
g25415,4.261139719,6.381864353,2.430754512,10.71512678,8.152765388,7.460130985
g25416,0.366551367,0.081556439,0.098648389,0.645398904,0.682573368,0.472868188
g25417,1.200531775,0,0.158621873,7.351154955,3.470488271,4.873495511
g25418,4.302487671,1.129907522,2.128384147,0.892588227,0.5532804,0.652634774
g25419,1.348117643,0.167505399,0.874003909,0.604403059,0.303666278,1.820628604
g25420,16.16924244,9.04685166,3.409132081,18.32323917,12.67679463,14.33257004
g25421,4.279612589,4.162284249,2.652090337,3.959390711,2.238173594,3.278607996
g25422,14.4449825,3.584776835,7.452437535,6.78329588,5.925466901,8.650866526
g25423,61.28193148,9.350530054,10.40329114,25.34973061,25.13137741,59.71014604
g25424,4.407940029,4.199952303,10.35080827,30.38850282,24.41841382,35.55583455
g25425,1.004661776,0.031058251,0.030508285,0.17310709,0.08732507,0.197582616
g25427,8.174749691,4.091043067,2.058323052,43.93588773,26.66697343,35.56741018
g25428,0.140253597,0.073901914,0.063342502,0.735467209,0.722175575,0.668725253
g25429,3.022647164,0.268839973,1.532301056,0.683785206,0.83311922,1.119712356
g25430,1.583972995,0.968792695,2.341831663,2.951997649,1.861128201,1.753019196
g25431,0.58587452,0.108314108,0.913526048,0.776485556,0.401414548,1.673620691
g25432,47.84972312,4.53277324,10.94973468,8.712036294,10.21699606,18.30744417
g25433,1.569060781,1.21909963,8.76188862,2.774678863,2.338199476,2.191328577
g25434,0.839553997,0.688495227,2.424273038,1.504956009,1.510513268,1.548901715
g25435,2.918422753,5.016892306,4.186029245,8.418844463,6.659612158,6.602203364
g25436,0.240182832,0.043820045,0.113105118,12.53635333,16.23770623,52.55213293
g25440,0,0.310021704,0.732428581,8.481653671,10.01595321,7.43475475
g25441,0.104824372,0.092456457,1.146942597,2.408934507,1.58371969,1.95111112
g25442,0.430300269,0,0.084481842,6.206571687,3.726945644,9.831521838
g25443,1.049034784,0.286603675,0.639604325,28.43558471,15.44535949,97.74608585
g25444,0.446453494,1.850827873,1.056667551,1.21122938,2.331649974,5.249517068
g25445,0.088318572,0.411700016,0.819199237,0.883132113,0.819751816,1.552945552
g25446,0.888673768,1.411653763,0.566890786,0.510143662,0.681110201,0.489878578
g25448,7.880601899,0.230635915,0.179338342,0.042738418,0.022860922,0.132293974
g25449,2.265052004,0,0,0.206750943,0.027197969,0.218099654
g25450,1.391865483,0.508792489,0.140777731,0.161977897,0.193904294,0.042185095
g25451,68.50810762,6.981047648,11.99958612,6.301914879,4.887860767,5.379819365
g25455,4.414364474,2.187178062,2.53699915,0.610711335,0.833829395,0.613663855
g25456,3.448331832,0.034677541,0,0.088594503,0.208160837,0.279019524
g25457,3.475419615,0.881142409,0.580901577,5.624476437,3.449488205,5.64214285
g25458,1508.092498,2222.941397,1973.78706,1943.170325,2418.813132,1786.427315
g25459,6.407609809,0.905931445,0.663501396,8.886374368,3.908979861,4.266719453
g25460,3.912573202,0.248534834,0.591966534,1.604179379,0.814279614,2.493249533
g25461,2.831907381,1.072127252,1.783350754,1.748140008,1.335612341,2.093806885
g25462,481.0707261,52.28590929,8.613500474,23.8614032,16.73490903,14.64678957
g25463,7.550739516,1.898869537,1.740054497,3.606217135,2.713909097,1.990979429
g25464,8.435787393,6.013165167,8.941612877,8.811152567,7.399567583,4.48386237
g25465,18.76386452,3.322150633,4.364541987,1.712127641,2.260775507,2.510775881
g25466,13.94790917,3.720136378,3.787510836,16.24336592,8.092083735,8.166169924
g25467,2.598698751,1.186647792,0.579423204,2.13297171,1.358143619,1.601383071
g25468,0.500465615,2.297488465,1.56557995,1.595459445,1.165494839,1.936427509
g25471,12.26929317,4.410313165,7.88036993,22.42200915,16.07539006,21.00682926
g25472,0.833399209,0.060228432,2.706050611,10.19056108,5.768546559,19.07783755
g25473,0.286640303,1.651863002,1.281367721,2.117641272,1.398669678,1.035312089
g25474,32.36594032,36.44026627,43.9650204,24.97622539,24.97482559,31.66526923
g25475,0.440618075,3.649949769,2.928646034,3.613067032,5.557973915,7.407040664
g25476,0.070671555,2.945568719,2.626980614,0.966486061,1.741203045,0.939891241
g25477,1.095974574,1.257651281,2.740333831,0.474319471,1.010545687,0.550759301
g25478,0.718322438,0.685935803,0.478984383,1.859531189,1.596853332,1.141968849
g25479,5.70354916,4.634432736,6.253844694,20.61238585,11.98062023,15.80561697
g25480,76.59969497,11.58422615,10.82231005,9.530571256,10.41281803,11.66081249
g25481,5.529682227,1.860798249,3.91739471,4.337290204,4.973797361,6.590203971
g25482,0.309343596,0.247291777,0.649603241,1.212891369,0.881372854,2.481654492
g25488,0,0,0.013200197,0.00915,0,0
g25490,0.08334127,0.113166108,0.126609523,9.061994448,7.862168598,2.462747433
g25491,1.1398093,0.460861949,1.06530572,0.495770711,0.204311042,0
g25492,109.6133409,0.902026975,10.49365817,0.26098775,0,0.181720408
g25493,0.508050398,0.130813298,7.982259891,0,0.181529298,0.349823208
g25494,52.16609003,6.414790757,15.98198374,15.59986166,11.78054907,15.92484939
g25495,2.127514616,37.67749812,21.41496462,28.58873982,26.22860861,15.7272679
g25496,0.476495907,2.712907211,0.534967133,11.11448114,6.088897249,8.000452785
g25497,8.912592885,9.801457349,5.921392891,15.43399561,18.79710523,16.58634116
g25498,1.307296064,1.01723233,0.833570984,2.150212316,1.983671489,2.295166168
g25504,0.595064433,7.509549733,47.48148314,6.875353243,18.47687946,7.762054773
g25506,0.211610165,0.057687148,0.049444569,0.035055696,0.267765536,0.970551098
g25507,0.750336095,5.606224748,21.32537117,21.72175768,21.81178774,38.25293383
g25508,0,0,0.633274167,0,0.144396815,0
g25509,1.064994858,5.53704455,16.06380612,64.02616162,55.08538546,12.74000979
g25510,0.791996261,2.245986568,5.944825272,1.462934888,1.907322253,1.27611989
g25511,4.740555187,4.457828267,2.361772906,0.969795384,1.089511921,0.533044357
g25512,4.359342054,0.200401231,3.517971803,1.878250467,1.041095691,3.567334064
g25513,24.65560774,13.30912176,4.238775537,14.27610729,9.458682327,11.96756615
g25514,3.013153515,2.883990659,1.826715893,10.68139779,7.366839879,6.300926663
g25515,4.577499972,4.936727647,3.005542522,5.362328385,3.602760161,3.542157807
g25516,6.727288008,3.199945858,5.849419436,3.59110228,2.53827477,3.878023804
g25518,51.62134953,8.906295745,11.01092529,11.55886343,10.92605997,29.83775173
g25519,10.86240421,12.65386868,20.68955446,44.98411447,31.09178169,47.37244344
g25520,0.688130186,0.014961629,0.013305721,0.204048873,0.055308143,0.094307337
g25522,7.983234672,3.055790153,2.055416353,54.05064304,32.66033298,34.61459845
g25523,0.294851311,0,0,0.570420497,0.336483318,0.134225301
g25524,4.102815746,0.955761649,2.764649274,7.991401763,5.417953713,7.925103023
g25525,0.690230194,0.05955338,0.157420664,1.602173939,0.883926377,1.935325358
g25526,0.019248454,0,0,1.737436526,1.006298069,2.216996461
g25529,0.398115669,0.03829651,0.033573611,0.401474012,0.100724771,2.27832678
g25530,15.29241056,0.312874462,0.535474245,0.551429998,0.235392665,0.48233182
g25531,56.90342618,4.801575796,11.01470979,6.294592029,7.061625453,11.10954571
g25532,1.304255819,2.578618217,4.502272957,3.092168894,1.934263433,1.763005962
g25534,1.328410764,0.717170656,8.673497143,1.434268348,1.33702427,1.544087442
g25535,0.633964286,0.621053832,3.127847592,3.14746765,2.778860715,2.077789067
g25536,2.888664049,5.104363244,6.053353569,5.004677382,3.54706062,3.846771767
g25537,0.24204418,0.215416645,0.611226931,0.410301559,0.588676783,2.155280213
g25539,0.291950196,1.13200696,2.574182901,19.76869773,25.83853727,21.940548
g25540,0.04852042,0.113475887,1.544209745,1.878128536,0.916464203,1.373885476
g25541,0.181836379,0.071856882,0.211923467,5.049815126,4.38143272,9.036419971
g25542,1.324162404,1.037299976,1.556444155,11.82869751,7.86777477,46.35289341
g25543,0.633768233,0.912631989,0.527143495,1.547204622,3.041881982,4.043667443
g25544,0.479063841,1.306521575,1.020101061,0.520261342,0.594071099,0.886547469
g25545,0.2867945,2.427421923,0.929181342,0.320482438,0.159849955,0.489878578
g25547,0.783292943,0.154484228,0.2031488,0.096825456,0,0.399817082
g25548,20.6305672,0.702225449,0.356009191,0.042738418,0.043950833,0.220919448
g25549,2.741411927,0,0,0.159454091,0.023946038,0.048146032
g25550,0.332867457,0.125829935,0.083702592,0.990406656,0.832642925,0.589607177
g25551,72.77398094,6.314619523,11.19877051,24.70974534,18.19834374,15.48451964
g25552,0,0.02985121,0,0,0.020015785,0
g25555,6.794789035,2.081480917,2.338808691,4.713909697,3.628668925,3.396294805
g25556,19.22597845,0.380901415,0.153663836,1.773706673,2.214666703,2.08713506
g25557,5.391059079,0.983550736,0.771852483,5.902393789,2.843198373,3.710102109
g25558,1507.052306,2221.967328,1957.145588,1506.761796,1822.060543,1383.049567
g25559,7.08760768,1.420566263,1.256498209,5.298443065,2.748741878,1.872956694
g25560,4.157943713,0.671214631,1.517489076,1.295897376,0.746248226,1.80448172
g25561,2.597809019,1.073999274,1.727202467,0.495651553,0.438799682,0.846421346
g25562,551.7117908,60.59841866,10.37751026,47.15266916,35.75937045,26.39538423
g25563,10.53731541,1.825537882,1.475665489,1.661702919,1.208474696,0.986120064
g25564,7.464686558,6.401591507,8.572976441,11.48168903,8.165542409,5.848391439
g25565,12.46136064,5.944588934,3.068950585,12.67497858,10.48545289,6.733505014
g25566,14.64484991,8.952866586,5.989405171,6.418985714,3.747796485,5.94712277
g25567,2.079554141,0.949351514,0.926630192,2.443998282,2.195777647,2.760171956
g25568,0.89611384,2.170961133,1.443636691,6.178012637,4.43749669,7.655038072
g25570,13.14089972,4.73767401,7.944180973,12.12407391,8.835024698,15.06558843
g25571,0.904484947,0.137157744,3.816367501,8.74996539,5.812059353,16.08828292
g25572,0.301509275,1.725847322,1.263827987,1.033863274,0.580239122,0.714414697
g25573,29.41876811,40.03509269,50.13116085,93.93034951,84.56925168,101.0085819
g25574,0.363559111,5.258625187,2.832440181,2.79379924,4.31332435,5.019304264
g25575,0.101502398,6.948927796,7.579182347,1.104281799,2.617545077,0.760942188
g25576,1.291331244,2.149698204,5.220259597,0.454697458,0.694857829,0.511386546
g25577,1.842648763,1.842932289,1.393796065,3.286827843,2.017048048,2.434043379
g25578,157.0930299,18.49710461,12.79190999,9.955189903,11.9307291,10.97925744
g25579,19.94744357,4.717365896,6.374454556,5.873832006,7.287483139,8.946552653
g25580,0,0,0.071891797,0,0,0
g25587,4.193010157,1.504460376,3.254750728,0.839728722,1.312166514,0.840491596
g25588,0.12270017,0.527804788,16.66066015,4.165398384,10.05952517,18.57030061
g25589,55.43727577,7.931322924,25.94533457,4.227989229,3.139056712,5.232672214
g25590,2.367357904,47.57637625,25.82818038,34.26825297,28.90834947,14.72700088
g25591,0.598869627,3.004705896,0.88349113,19.68841192,9.435444098,12.19681271
g25592,7.519379058,8.613493771,6.191454872,1.882106386,2.039806301,1.617075028
g25593,1.208109004,0.092912399,0.149085934,0.953896408,0.39170565,0.746275911
g25594,2.598581071,0,0.47140868,12.03423825,2.922535612,4.246574087
g25595,1.65998178,0,0.221818139,2.049803595,0.637384073,0.71277796
g25596,0,0.04448533,0.19907962,0.638257822,0.303878605,0.178619137
g25597,0.507649963,0.010365318,0.027058318,0.479534269,0.16944605,0.201255565
g25598,0.075565349,0,0.071453432,0.981622157,0.558977411,0
g25599,30.455445,8.247245498,15.2981014,18.21839252,14.73719863,32.11165208
g25600,4.664885119,16.76578532,53.75134937,16.61428023,18.41504197,28.63222383
g25601,0.682468586,0.097148111,0.78203422,1.598657683,1.028178899,2.297010215
g25602,111.0379015,76.26600873,114.6121832,55.21612114,55.19707257,82.28087438
g25603,26.27261437,34.42501764,40.0396512,146.6834809,87.53816958,111.7968256
g25604,0.078934504,0,0,0.271238288,0.058389997,0.901498389
g25605,0.211120625,18.74877434,3.05891336,1.162065095,3.54917411,6.396608271
g25606,3.451293008,0.772286137,0.64373069,0.232381093,0.399164862,0.540190923
g25610,0.033265276,0,0,0.310282438,0.254010482,0.045430102
g25611,0,0.032224739,0,0,0,0.043213999
g25621,0,0,0.10951741,0,0,0
g25622,0.230014983,18.6721172,26.86469442,4.512668029,8.297906562,1.644200683
g25623,2.816168146,0.390204122,0.280869179,3.499355993,2.800462763,3.153785076
g25624,0.077222962,0,29.07432304,1.632200536,2.64629828,49.08412603
g25625,0,0,0.124851867,0.766349134,0.282777096,2.087730767
g25626,17.35934765,3.551088821,1.021671142,7.725149454,8.651387428,6.751160085
g25628,0.007616913,0,0,0,0,0
g25629,4.251026397,16.23142246,7.30896207,11.84685715,7.502810896,8.919521014
g25630,3.684088238,6.940063095,4.870631776,14.10698984,6.090013432,7.067781544
g25631,4.353158061,4.580803344,5.718505665,23.58649964,14.55797837,18.07738796
g25632,1.310040974,0.182236457,0.080816296,0,0,0
g25633,0,0.085239633,0,0.221136847,0.118286833,0
g25637,0,0,0.00731027,0.049575266,0.016713359,0
g25640,1.229648345,4.256490901,6.250972099,15.06697785,9.06952219,10.94391552
g25641,191.9500741,392.4698938,346.6189147,286.7207397,364.4108747,264.2280267
g25642,48.36145997,0.071805126,2.648944041,9.085373732,5.638816784,38.44830962
g25643,0.294079078,0.384727851,0.409099241,0.954823281,0.830043325,0.102119537
g25644,56.91274212,20.84292055,87.42095675,11.31010653,16.58521716,38.42288354
g25645,17.21032701,19.654457,162.7873126,63.3062079,105.9833846,248.0466609
g25654,0.801783361,1.12204542,1.937319498,0.464490508,0.337468986,0.355616198
g25655,0.103995168,0.044289946,0.039051305,0.639070777,0.595325981,0.728363772
g25657,2.055234736,0.372987353,0.663998537,0,0.042638277,0
