,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
g14349,138.244931397689,2.54055783656028,0.366851701296051,6.92529931736649,4.35054668458759e-12,4.7471595937980094e-11
g4334,1294.7822242802,-1.75377237356205,0.253254258331215,-6.92494722544172,4.36138080938501e-12,4.756083116495009e-11
g9916,160.991186648164,2.13765622058428,0.308713184761048,6.92440856466459,4.3780069982324694e-12,4.7713081747018e-11
g1657,1280.96308061011,-1.66380583359923,0.240295379436985,-6.92400260669827,4.39057825417239e-12,4.7820981885164694e-11
g11990,2505.51790722293,-2.17382095865205,0.314036889552904,-6.92218344713239,4.44734793086334e-12,4.84098553495678e-11
g12181,88.4862416281911,-10.4443763069608,1.50958136639694,-6.91872365375667,4.55730866597852e-12,4.9576651866957095e-11
g25197,103.797324595558,-10.3292876236236,1.49371256176169,-6.91517758372553,4.67277642317808e-12,5.0801903238267593e-11
g18635,215.107447680975,-3.0812840157622,0.445632844506946,-6.91440061867832,4.69845653593989e-12,5.1050098745473094e-11
g23513,573.899209479732,2.24486083807184,0.32475326256587,6.91251204171201,4.76145567878166e-12,5.1703229462865e-11
g4418,236.101209799069,-2.31861006313217,0.335484509321537,-6.91122838375214,4.80474785103168e-12,5.214170607307479e-11
g27911,148.340927553872,3.59512986085497,0.5202040287646,6.91099965025802,4.81250243115841e-12,5.2194226851800396e-11
g16530,567.448044911264,-4.04125692414771,0.584781184213588,-6.91071640682555,4.8221220246633694e-12,5.2266898894444494e-11
g13904,753.475089980597,2.33167250170524,0.337535475689532,6.90793314966968,4.91765603222322e-12,5.3270144532963597e-11
g8891,241.497487464996,2.14235061040728,0.310160858534949,6.90722427235569,4.94228285260922e-12,5.3504544594208394e-11
g6605,1627.18451583492,-2.17367354016583,0.314866867138152,-6.90346863079785,5.0747866780190595e-12,5.488996332720079e-11
g13899,573.039903561282,-3.25167082090703,0.471022912878924,-6.90342387174457,5.0763866452498895e-12,5.488996332720079e-11
g23489,335.393678419034,1.82877398794177,0.264924893792961,6.90299035986766,5.09190866742943e-12,5.5024572479777496e-11
