,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
g23307,711.881590485395,-6.9728639236608,0.374406600414644,-18.6237740358705,2.06159418291079e-77,6.96507649796239e-75
g29726,2066.03051085879,7.13576971106308,0.384456991539623,18.5606449306246,6.689674403107639e-77,2.21824647892677e-74
g352,10072.9867031737,5.08224194583873,0.277510328125889,18.3137037823444,6.43407576567881e-75,2.09470110291354e-72
g11230,3447.40502746972,-10.6612214539414,0.583303681547114,-18.2773087007858,1.2546631528185901e-74,4.0117854311374497e-72
g6996,638.933768468505,-6.45999384457166,0.354335061088194,-18.2313142389366,2.91237562584965e-74,9.14894700990594e-72
g19696,1843.58919449124,-5.79246374206994,0.318365907053058,-18.1943594265092,5.7203962844501204e-74,1.76602441154076e-71
g7189,608.679550631939,-6.39939382435207,0.352668205167443,-18.1456500205731,1.38981116862759e-73,4.21795911617723e-71
g10781,2834.86675432605,4.48959380655949,0.247949101408423,18.1069170287663,2.8105413267096998e-73,8.38759216601066e-71
g19623,2492.54024930964,-11.3657202140665,0.62957905512859,-18.0528880709748,7.48713140882152e-73,2.19777991813702e-70
g18111,1920.99216440625,-6.84311518358236,0.379494213547091,-18.0321990146319,1.08874274376614e-72,3.14435928546395e-70
g5808,1044.67945154738,-9.23004107315434,0.516334256858162,-17.8760966380928,1.81079335083602e-71,5.14667710159837e-69
g12596,1228.09660976128,4.36299387424682,0.2451510555902,17.7971653588965,7.43375426651154e-71,2.07982506087743e-68
g23586,14075.3556457773,7.80204744525445,0.438517614233334,17.7918678566535,8.171016832808539e-71,2.25092657551184e-68
