"gene","Compartment","log2FoldChange"
"g16241","A",-4.17455099910324
"g202","A",2.81695338427956
"g22404","A",-3.10207561477746
"g7138","A",-4.07463392673532
"g3011","A",2.83298649077482
"g12900","A",3.15687997971096
"g1329","A",4.49519783871759
"g23789","A",-5.97260557602363
"g1013","A",-2.98403218093179
"g4063","A",-3.33699259131192
"g22059","A",-3.04999564032952
"g11558","A",-5.22018290414144
"g17006","A",2.29202306435721
"g14445","A",-2.51739999630259
"g17878","A",2.14148900807999
"g98","A",3.1601854619739
"g23316","A",2.43581240863766
"g3251","A",-2.40366382334695
"g12622","A",5.17439566726388
"g28822","A",-3.71380979392388
"g5855","A",2.89742062527351
"g25073","A",2.64306784555629
"g24175","A",2.88953619536154
"g23292","A",2.16156425196607
"g6837","A",-5.88702570724985
"g24288","A",4.98923491971677
"g17761","A",-3.97530041285168
"g15973","A",-3.17615363398138
"g6337","A",2.25902953918591
"g17421","A",2.67321237949835
"g5002","A",-7.93372298711713
"g6997","A",-2.75778756362222
"g13269","A",1.83897700472633
"g5139","A",6.29446662969085
"g9081","A",3.34432490675717
"g9094","A",5.05069624724684
"g5706","A",-7.54144582178906
"g12868","A",3.04397703121914
"g1976","A",-4.77147022546188
"g1605","A",-1.58969734753042
"g29731","A",-3.49689482725343
"g9115","A",2.92320964085541
"g1015","A",-3.40976734679972
"g25242","A",3.61810657527182
"g11559","A",-6.62987987234502
"g22115","A",-3.4477064938467
"g215","A",-2.50734040509951
"g6694","A",3.5570431865611
"g17784","A",-3.30938644241102
"g4759","A",-5.83344142318894
"g19896","A",2.63838501461185
"g29475","A",-2.94085912625885
"g21185","A",3.11425165145823
"g6373","A",3.12105452682887
"g10110","A",-4.94810656545602
"g16547","A",2.45929211876199
"g3933","A",-2.71262075123594
"g12227","A",3.25177912863648
"g16654","A",-2.29578244661624
"g2251","A",-6.26865281295173
"g19522","A",2.81635358975871
"g4408","A",-2.12778845265558
"g22065","A",4.38907689901349
"g17426","A",3.28212749757163
"g12102","A",-2.24889283724051
"g16440","A",-3.86020753200686
"g22523","A",2.15272633859765
"g10435","A",3.26763341318985
"g28894","A",-3.97586482791639
"g16113","A",-3.39251195554108
"g6375","A",-3.43977608632082
"g3917","A",2.9519607848445
"g3355","A",-5.10451593836451
"g2690","A",-2.4464894557916
"g15022","A",-3.07852706411151
"g28445","A",-7.85368244132218
"g6399","A",2.1817483215727
"g20221","A",2.95319860102957
"g28227","A",-9.54978588550223
"g14330","A",3.47423366535577
"g20241","A",-6.35201385323186
"g21278","A",1.94509049674221
"g15948","A",-3.1846021572511
"g2384","A",-5.10593323048418
"g11376","A",-3.06982198759046
"g7775","A",2.47800582294404
"g12241","A",2.0045548180589
"g11895","A",-2.74117684654377
"g23170","A",4.88533865367018
"g20809","A",-7.74961990710016
"g6400","A",2.28766851489317
"g4166","A",-5.43915146613776
"g8979","A",-2.18401875746451
"g5898","A",-4.49696164659257
"g633","A",-2.09767741318476
"g22603","A",2.39174393305504
"g10149","A",-7.13218605342895
"g17814","A",-4.29568620942304
"g16003","A",1.98382434904938
"g1324","A",-1.9473566568349
"g361","A",-2.43969916955023
"g20294","A",-3.0150187179032
"g1910","A",4.73019804502246
"g14221","A",3.8728057220667
"g22122","A",-1.89052459056219
"g728","A",4.62869222607607
"g8340","A",-2.94322962418369
"g11888","A",-5.08984409619472
"g7028","A",-3.32039972178288
"g16793","A",-6.15218749425051
"g7687","A",-4.43473832417547
"g24143","A",2.74147260959811
"g28814","A",2.09927624819301
"g15866","A",-3.27997676717349
"g23218","A",-3.52946115950002
"g5705","A",-5.74200914476657
"g23836","A",1.97857769983517
"g16889","A",2.77039962281795
"g3025","A",4.45802955453301
"g26125","A",3.77771074824005
"g6725","A",2.31075504698768
"g592","A",-3.82686670214955
"g26892","A",2.38375199071949
"g2155","A",-5.57280381483194
"g16771","A",2.03343594101097
"g21994","A",-2.68536756922797
"g16423","A",3.66949377109902
"g204","A",2.63251384666051
